Raman Shift ; Dark Subtracted
176 ; 11372.20
180 ; 8942.92
184 ; 7027.10
188 ; 6045.00
192 ; 5270.07
196 ; 4714.36
200 ; 4316.03
204 ; 3877.42
208 ; 3395.87
212 ; 2997.65
216 ; 2728.22
220 ; 2593.48
224 ; 2531.56
228 ; 2463.23
232 ; 2314.81
236 ; 2113.48
240 ; 1978.66
244 ; 1941.01
248 ; 1968.17
252 ; 1978.78
256 ; 1912.33
260 ; 1779.95
264 ; 1631.56
268 ; 1537.11
272 ; 1456.11
276 ; 1313.39
280 ; 1195.61
284 ; 1168.38
288 ; 1133.92
292 ; 1049.80
296 ; 970.12
300 ; 972.39
304 ; 1100.45
308 ; 1191.45
312 ; 1096.55
316 ; 835.11
320 ; 575.15
324 ; 589.60
328 ; 789.22
332 ; 929.60
336 ; 951.64
340 ; 872.65
344 ; 768.70
348 ; 731.28
352 ; 827.36
356 ; 907.20
360 ; 816.78
364 ; 669.25
368 ; 598.19
372 ; 682.09
376 ; 799.18
380 ; 773.09
384 ; 742.42
388 ; 794.52
392 ; 753.58
396 ; 645.04
400 ; 669.01
404 ; 786.84
408 ; 886.70
412 ; 924.17
416 ; 888.74
420 ; 802.71
424 ; 730.58
428 ; 731.22
432 ; 761.63
436 ; 756.58
440 ; 663.59
444 ; 581.80
448 ; 637.28
452 ; 679.33
456 ; 610.15
460 ; 540.12
464 ; 542.08
468 ; 623.24
472 ; 677.10
476 ; 647.89
480 ; 621.01
484 ; 607.50
488 ; 557.32
492 ; 462.57
496 ; 397.67
500 ; 536.48
504 ; 689.19
508 ; 536.86
512 ; 462.03
516 ; 652.48
520 ; 654.86
524 ; 538.15
528 ; 645.33
532 ; 727.90
536 ; 645.15
540 ; 646.63
544 ; 686.39
548 ; 613.50
552 ; 626.13
556 ; 745.18
560 ; 703.82
564 ; 609.12
568 ; 649.30
572 ; 678.11
576 ; 645.11
580 ; 643.70
584 ; 671.24
588 ; 710.64
592 ; 789.28
596 ; 842.73
600 ; 772.69
604 ; 656.12
608 ; 558.75
612 ; 478.61
616 ; 531.05
620 ; 735.95
624 ; 688.10
628 ; 461.45
632 ; 531.20
636 ; 565.40
640 ; 352.54
644 ; 345.07
648 ; 467.39
652 ; 426.66
656 ; 403.08
660 ; 442.42
664 ; 393.64
668 ; 359.18
672 ; 413.48
676 ; 427.71
680 ; 397.80
684 ; 387.25
688 ; 403.80
692 ; 456.99
696 ; 550.48
700 ; 601.81
704 ; 674.77
708 ; 1051.55
712 ; 1661.60
716 ; 2166.59
720 ; 2068.62
724 ; 1508.90
728 ; 1081.04
732 ; 1170.41
736 ; 1914.42
740 ; 3106.27
744 ; 3896.49
