Raman Shift ; Dark Subtracted
176 ; 987.38
180 ; 812.38
184 ; 653.86
188 ; 572.21
192 ; 508.49
196 ; 453.92
200 ; 422.43
204 ; 381.39
208 ; 324.46
212 ; 292.61
216 ; 282.98
220 ; 262.59
224 ; 244.23
228 ; 217.50
232 ; 212.04
236 ; 199.32
240 ; 186.46
244 ; 161.61
248 ; 168.97
252 ; 169.28
256 ; 159.22
260 ; 164.23
264 ; 142.84
268 ; 150.60
272 ; 132.46
276 ; 125.25
280 ; 117.19
284 ; 124.30
288 ; 123.30
292 ; 125.06
296 ; 116.66
300 ; 103.01
304 ; 93.64
308 ; 99.94
312 ; 102.00
316 ; 102.30
320 ; 90.91
324 ; 77.08
328 ; 94.83
332 ; 86.50
336 ; 100.40
340 ; 74.65
344 ; 69.01
348 ; 73.64
352 ; 79.04
356 ; 90.38
360 ; 77.76
364 ; 86.00
368 ; 76.36
372 ; 72.46
376 ; 61.90
380 ; 82.59
384 ; 82.57
388 ; 73.80
392 ; 67.64
396 ; 61.61
400 ; 71.89
404 ; 83.34
408 ; 81.72
412 ; 77.65
416 ; 54.91
420 ; 58.95
424 ; 69.32
428 ; 76.26
432 ; 55.45
436 ; 55.48
440 ; 64.63
444 ; 72.06
448 ; 78.92
452 ; 64.68
456 ; 55.70
460 ; 52.83
464 ; 53.92
468 ; 65.58
472 ; 78.00
476 ; 67.16
480 ; 58.96
484 ; 62.73
488 ; 59.34
492 ; 81.32
496 ; 61.84
500 ; 44.93
504 ; 61.57
508 ; 73.83
512 ; 71.93
516 ; 61.31
520 ; 59.75
524 ; 54.93
528 ; 75.12
532 ; 73.95
536 ; 78.03
540 ; 70.06
544 ; 77.11
548 ; 58.97
552 ; 68.88
556 ; 80.90
560 ; 74.01
564 ; 65.71
568 ; 73.32
572 ; 75.91
576 ; 88.57
580 ; 90.85
584 ; 50.60
588 ; 65.72
592 ; 71.94
596 ; 94.25
600 ; 87.87
604 ; 76.75
608 ; 62.23
612 ; 77.32
616 ; 80.08
620 ; 75.63
624 ; 63.40
628 ; 55.35
632 ; 43.17
636 ; 57.98
640 ; 54.97
644 ; 46.40
648 ; 28.68
652 ; 51.07
656 ; 48.47
660 ; 47.05
664 ; 47.66
668 ; 57.03
672 ; 48.12
676 ; 52.57
680 ; 49.00
684 ; 45.49
688 ; 39.81
692 ; 37.03
696 ; 51.40
700 ; 71.03
704 ; 67.51
708 ; 79.70
712 ; 147.33
716 ; 167.23
720 ; 145.08
724 ; 101.66
728 ; 70.98
732 ; 76.23
736 ; 153.72
740 ; 262.54
744 ; 283.32
748 ; 164.51
752 ; 88.28
756 ; 66.10
760 ; 66.07
764 ; 57.89
768 ; 26.00
772 ; 28.85
776 ; 39.71
780 ; 37.47
784 ; 24.31
788 ; 29.68
792 ; 26.66
796 ; 36.27
800 ; 40.37
804 ; 54.94
808 ; 32.11
812 ; 34.12
816 ; 20.29
820 ; 34.26
824 ; 41.80
828 ; 31.45
832 ; 37.15
836 ; 33.98
840 ; 23.75
844 ; 29.64
848 ; 42.18
852 ; 19.19
856 ; 29.85
860 ; 39.40
864 ; 27.80
868 ; 22.44
872 ; 38.60
876 ; 20.69
880 ; 20.80
884 ; 26.38
888 ; 39.92
892 ; 23.98
896 ; 46.16
900 ; 23.76
904 ; -1.74
908 ; 14.16
912 ; 42.25
916 ; 53.50
920 ; 47.87
924 ; 22.37
928 ; 17.22
932 ; 27.34
936 ; 14.61
940 ; 56.42
944 ; 33.67
948 ; 32.47
952 ; 29.86
956 ; 30.61
960 ; 29.43
964 ; 27.46
968 ; 29.53
972 ; 45.95
976 ; 48.95
980 ; 24.09
984 ; 18.81
988 ; 39.69
992 ; 45.90
996 ; 47.27
1000 ; 41.80
1004 ; 44.81
1008 ; 27.71
1012 ; 46.83
1016 ; 48.76
1020 ; 45.04
1024 ; 109.26
1028 ; 138.33
1032 ; 205.05
1036 ; 346.51
1040 ; 956.31
1044 ; 3151.70
