Raman Shift ; Dark Subtracted
176 ; 1360.15
180 ; 1208.66
184 ; 1075.77
188 ; 964.99
192 ; 862.72
196 ; 774.01
200 ; 711.68
204 ; 660.50
208 ; 609.99
212 ; 558.16
216 ; 537.57
220 ; 491.75
224 ; 450.25
228 ; 420.95
232 ; 412.54
236 ; 390.45
240 ; 399.87
244 ; 370.91
248 ; 352.07
252 ; 349.29
256 ; 346.43
260 ; 336.88
264 ; 318.50
268 ; 315.68
272 ; 308.71
276 ; 295.57
280 ; 291.77
284 ; 284.90
288 ; 255.26
292 ; 238.19
296 ; 234.76
300 ; 235.29
304 ; 226.00
308 ; 213.54
312 ; 229.22
316 ; 234.87
320 ; 211.10
324 ; 209.62
328 ; 206.73
332 ; 206.40
336 ; 190.81
340 ; 198.55
344 ; 192.77
348 ; 199.62
352 ; 202.71
356 ; 192.76
360 ; 200.79
364 ; 191.87
368 ; 207.14
372 ; 191.59
376 ; 201.44
380 ; 203.30
384 ; 192.01
388 ; 194.34
392 ; 210.82
396 ; 200.02
400 ; 200.68
404 ; 193.24
408 ; 181.21
412 ; 196.70
416 ; 207.26
420 ; 195.30
424 ; 182.84
428 ; 180.97
432 ; 190.50
436 ; 190.73
440 ; 197.38
444 ; 192.17
448 ; 174.75
452 ; 187.93
456 ; 177.26
460 ; 174.78
464 ; 168.53
468 ; 167.97
472 ; 145.68
476 ; 159.92
480 ; 158.85
484 ; 162.70
488 ; 163.29
492 ; 176.97
496 ; 161.31
500 ; 146.54
504 ; 152.21
508 ; 140.82
512 ; 132.83
516 ; 148.64
520 ; 152.52
524 ; 142.04
528 ; 149.13
532 ; 152.31
536 ; 151.34
540 ; 140.52
544 ; 168.44
548 ; 162.29
552 ; 166.74
556 ; 151.23
560 ; 150.91
564 ; 154.31
568 ; 164.51
572 ; 147.76
576 ; 141.37
580 ; 134.41
584 ; 156.33
588 ; 156.76
592 ; 138.29
596 ; 151.52
600 ; 133.62
604 ; 123.33
608 ; 136.57
612 ; 139.20
616 ; 127.36
620 ; 130.05
624 ; 124.97
628 ; 133.57
632 ; 118.43
636 ; 122.89
640 ; 111.92
644 ; 102.35
648 ; 129.86
652 ; 117.54
656 ; 118.18
660 ; 115.62
664 ; 94.47
668 ; 94.07
672 ; 116.66
676 ; 108.48
680 ; 101.12
684 ; 107.98
688 ; 115.36
692 ; 127.84
696 ; 117.79
700 ; 144.75
704 ; 151.30
708 ; 233.26
712 ; 345.17
716 ; 395.92
720 ; 331.84
724 ; 204.83
728 ; 182.27
732 ; 249.95
736 ; 457.61
740 ; 617.84
744 ; 570.71
748 ; 358.94
752 ; 183.62
756 ; 156.00
760 ; 105.01
764 ; 84.80
768 ; 102.58
772 ; 105.31
776 ; 80.39
780 ; 107.86
784 ; 95.82
788 ; 79.25
792 ; 103.26
796 ; 82.93
800 ; 83.66
804 ; 73.42
808 ; 103.42
812 ; 102.88
816 ; 94.23
820 ; 89.91
824 ; 98.77
828 ; 99.33
832 ; 96.22
836 ; 84.71
840 ; 84.11
844 ; 105.71
848 ; 84.99
852 ; 84.41
856 ; 81.48
860 ; 68.82
864 ; 83.98
868 ; 88.55
872 ; 103.69
876 ; 82.98
880 ; 91.86
884 ; 87.48
888 ; 105.97
892 ; 89.66
896 ; 73.94
900 ; 68.25
904 ; 79.22
908 ; 101.91
912 ; 102.95
916 ; 102.00
920 ; 97.17
924 ; 87.12
928 ; 94.61
932 ; 95.18
936 ; 88.92
940 ; 111.99
944 ; 106.77
948 ; 91.48
952 ; 111.69
956 ; 84.36
960 ; 103.78
964 ; 87.49
968 ; 94.16
972 ; 81.30
976 ; 86.98
980 ; 108.88
984 ; 105.61
988 ; 102.98
992 ; 103.60
996 ; 112.42
1000 ; 102.77
1004 ; 105.08
1008 ; 123.06
1012 ; 150.94
1016 ; 175.64
1020 ; 169.85
1024 ; 266.73
1028 ; 315.49
1032 ; 428.73
1036 ; 842.92
1040 ; 2468.77
1044 ; 7845.78
1048 ; 9586.19
1052 ; 4407.66
1056 ; 1597.75
1060 ; 680.16
1064 ; 362.27
1068 ; 250.74
1072 ; 208.21
1076 ; 173.63
1080 ; 146.01
1084 ; 129.82
1088 ; 130.11
1092 ; 128.65
1096 ; 108.81
1100 ; 95.32
1104 ; 110.05
1108 ; 117.82
1112 ; 115.19
1116 ; 138.69
1120 ; 100.12
1124 ; 120.72
1128 ; 129.59
1132 ; 142.16
1136 ; 91.30
1140 ; 96.68
1144 ; 97.24
1148 ; 92.45
1152 ; 106.34
1156 ; 99.24
1160 ; 98.20
1164 ; 104.40
1168 ; 109.52
1172 ; 77.41
1176 ; 106.05
1180 ; 79.30
1184 ; 82.28
1188 ; 106.59
1192 ; 113.31
1196 ; 86.59
1200 ; 94.63
1204 ; 95.30
1208 ; 56.87
1212 ; 89.16
1216 ; 102.60
1220 ; 75.42
1224 ; 101.52
1228 ; 96.41
1232 ; 105.89
1236 ; 85.25
1240 ; 106.91
1244 ; 124.86
1248 ; 88.20
1252 ; 84.94
1256 ; 114.54
1260 ; 63.37
1264 ; 89.01
1268 ; 75.32
1272 ; 117.17
1276 ; 85.83
1280 ; 98.99
1284 ; 126.88
1288 ; 144.98
1292 ; 137.92
1296 ; 149.25
1300 ; 123.91
1304 ; 112.51
1308 ; 124.70
1312 ; 122.13
1316 ; 154.16
1320 ; 153.12
1324 ; 120.19
1328 ; 134.05
1332 ; 150.11
1336 ; 177.46
1340 ; 159.50
1344 ; 239.21
1348 ; 257.87
1352 ; 286.00
1356 ; 275.80
