Raman Shift ; Dark Subtracted
176 ; 3184.16
180 ; 2733.89
184 ; 2306.64
188 ; 2006.10
192 ; 1727.15
196 ; 1554.52
200 ; 1403.93
204 ; 1251.64
208 ; 1148.73
212 ; 1045.97
216 ; 962.22
220 ; 916.89
224 ; 845.68
228 ; 808.05
232 ; 780.08
236 ; 745.40
240 ; 730.05
244 ; 721.38
248 ; 689.91
252 ; 644.02
256 ; 634.48
260 ; 605.25
264 ; 577.15
268 ; 589.60
272 ; 556.18
276 ; 549.11
280 ; 504.98
284 ; 498.15
288 ; 472.70
292 ; 476.64
296 ; 451.68
300 ; 470.00
304 ; 448.90
308 ; 436.86
312 ; 419.40
316 ; 405.87
320 ; 414.01
324 ; 420.87
328 ; 404.75
332 ; 407.81
336 ; 408.40
340 ; 417.94
344 ; 401.01
348 ; 388.31
352 ; 386.13
356 ; 403.09
360 ; 409.91
364 ; 409.45
368 ; 406.23
372 ; 417.66
376 ; 397.90
380 ; 401.07
384 ; 394.28
388 ; 409.45
392 ; 377.95
396 ; 378.28
400 ; 400.79
404 ; 411.06
408 ; 406.53
412 ; 392.21
416 ; 382.50
420 ; 375.80
424 ; 377.20
428 ; 371.24
432 ; 376.04
436 ; 359.22
440 ; 340.18
444 ; 355.66
448 ; 359.54
452 ; 339.72
456 ; 332.89
460 ; 330.44
464 ; 312.35
468 ; 327.67
472 ; 322.09
476 ; 332.17
480 ; 311.57
484 ; 294.80
488 ; 317.01
492 ; 304.24
496 ; 326.07
500 ; 323.55
504 ; 289.27
508 ; 279.97
512 ; 289.29
516 ; 302.98
520 ; 286.91
524 ; 304.78
528 ; 298.58
532 ; 318.08
536 ; 313.99
540 ; 309.48
544 ; 308.59
548 ; 307.02
552 ; 292.48
556 ; 306.87
560 ; 339.32
564 ; 315.32
568 ; 321.91
572 ; 309.97
576 ; 338.72
580 ; 320.65
584 ; 325.64
588 ; 304.32
592 ; 302.48
596 ; 295.73
600 ; 343.06
604 ; 304.73
608 ; 307.58
612 ; 285.67
616 ; 287.13
620 ; 294.22
624 ; 262.67
628 ; 250.45
632 ; 246.96
636 ; 254.30
640 ; 261.31
644 ; 266.05
648 ; 250.78
652 ; 232.24
656 ; 228.50
660 ; 225.44
664 ; 225.78
668 ; 245.59
672 ; 229.38
676 ; 221.37
680 ; 220.88
684 ; 244.34
688 ; 255.47
692 ; 240.91
696 ; 229.31
700 ; 256.27
704 ; 315.60
708 ; 399.85
712 ; 553.25
716 ; 604.69
720 ; 523.42
724 ; 408.88
728 ; 335.59
732 ; 385.28
736 ; 640.77
740 ; 953.91
744 ; 991.09
748 ; 711.10
752 ; 384.71
756 ; 273.08
760 ; 218.42
764 ; 219.06
768 ; 225.75
772 ; 218.94
776 ; 203.07
780 ; 207.91
784 ; 208.41
788 ; 196.42
792 ; 193.37
796 ; 178.41
800 ; 201.62
804 ; 216.60
808 ; 206.02
812 ; 196.61
816 ; 221.12
820 ; 215.72
824 ; 231.19
828 ; 207.30
832 ; 167.69
836 ; 190.91
840 ; 204.13
844 ; 197.14
848 ; 192.48
852 ; 191.02
856 ; 202.00
860 ; 209.66
864 ; 190.08
868 ; 200.67
872 ; 187.31
876 ; 197.60
880 ; 206.24
884 ; 189.81
888 ; 198.65
892 ; 206.14
896 ; 203.68
900 ; 185.86
904 ; 198.16
908 ; 194.05
912 ; 200.31
916 ; 195.57
920 ; 207.98
924 ; 225.18
928 ; 198.18
932 ; 177.90
936 ; 215.68
940 ; 223.31
944 ; 223.22
948 ; 221.00
952 ; 217.93
956 ; 230.68
960 ; 209.74
964 ; 210.52
968 ; 205.07
972 ; 216.01
976 ; 215.39
980 ; 212.31
984 ; 205.75
988 ; 197.29
992 ; 232.31
996 ; 262.16
1000 ; 252.91
1004 ; 228.70
1008 ; 259.29
1012 ; 296.76
1016 ; 305.87
1020 ; 316.32
1024 ; 386.39
1028 ; 542.51
1032 ; 738.44
1036 ; 1325.13
1040 ; 3743.32
1044 ; 10944.29
1048 ; 13303.99
1052 ; 7649.71
1056 ; 2540.55
1060 ; 1349.85
1064 ; 731.22
1068 ; 547.71
1072 ; 408.41
1076 ; 340.00
1080 ; 326.37
1084 ; 291.06
1088 ; 273.15
1092 ; 260.22
1096 ; 245.72
1100 ; 228.33
1104 ; 264.38
1108 ; 225.57
1112 ; 194.63
1116 ; 210.87
1120 ; 260.06
1124 ; 272.70
1128 ; 249.33
1132 ; 258.36
1136 ; 218.68
1140 ; 245.26
1144 ; 184.44
1148 ; 206.54
1152 ; 190.76
1156 ; 225.40
1160 ; 216.79
1164 ; 175.45
1168 ; 188.58
1172 ; 221.72
1176 ; 214.45
1180 ; 173.24
1184 ; 176.04
1188 ; 212.24
1192 ; 230.26
1196 ; 179.02
1200 ; 183.69
1204 ; 181.50
1208 ; 211.33
1212 ; 208.03
1216 ; 159.82
1220 ; 197.41
1224 ; 207.17
1228 ; 198.63
1232 ; 148.56
1236 ; 203.54
1240 ; 164.70
1244 ; 199.13
1248 ; 177.50
1252 ; 191.88
1256 ; 201.88
1260 ; 203.16
1264 ; 196.83
1268 ; 147.82
1272 ; 214.41
1276 ; 215.35
1280 ; 216.20
1284 ; 210.36
1288 ; 264.83
1292 ; 336.40
1296 ; 326.56
1300 ; 245.40
1304 ; 273.63
1308 ; 297.71
1312 ; 271.02
1316 ; 253.21
1320 ; 261.82
1324 ; 309.12
1328 ; 308.70
1332 ; 296.92
1336 ; 342.06
1340 ; 369.33
1344 ; 472.50
1348 ; 522.27
1352 ; 556.34
1356 ; 526.16
1360 ; 532.89
1364 ; 412.45
1368 ; 343.41
1372 ; 272.26
1376 ; 305.75
1380 ; 272.04
1384 ; 246.02
1388 ; 231.76
1392 ; 286.31
1396 ; 246.51
1400 ; 268.98
1404 ; 269.18
1408 ; 325.55
1412 ; 384.94
1416 ; 417.31
1420 ; 513.48
1424 ; 523.69
1428 ; 496.34
1432 ; 584.24
1436 ; 578.55
1440 ; 598.77
1444 ; 467.23
1448 ; 413.30
1452 ; 401.73
1456 ; 460.94
1460 ; 384.57
1464 ; 332.80
1468 ; 341.81
1472 ; 406.30
1476 ; 324.18
1480 ; 261.64
1484 ; 278.71
1488 ; 317.54
1492 ; 261.45
1496 ; 214.39
1500 ; 261.67
1504 ; 213.84
1508 ; 198.13
1512 ; 211.15
1516 ; 200.05
1520 ; 204.39
1524 ; 157.99
1528 ; 190.09
1532 ; 195.88
1536 ; 166.95
1540 ; 183.98
1544 ; 160.73
1548 ; 232.46
1552 ; 239.74
1556 ; 218.13
1560 ; 222.53
1564 ; 286.27
1568 ; 168.00
1572 ; 193.98
1576 ; 245.79
1580 ; 252.75
1584 ; 208.07
1588 ; 206.95
1592 ; 231.51
1596 ; 251.81
1600 ; 241.82
1604 ; 229.56
1608 ; 247.14
1612 ; 251.22
1616 ; 232.01
1620 ; 251.10
1624 ; 329.06
1628 ; 286.93
1632 ; 303.01
1636 ; 430.22
1640 ; 371.61
1644 ; 347.19
1648 ; 430.99
1652 ; 376.69
1656 ; 323.25
1660 ; 285.19
1664 ; 282.29
1668 ; 260.79
1672 ; 229.95
1676 ; 318.01
1680 ; 292.60
1684 ; 248.42
1688 ; 197.70
1692 ; 211.33
1696 ; 252.07
1700 ; 267.54
1704 ; 157.06
1708 ; 273.16
1712 ; 236.74
1716 ; 192.14
1720 ; 273.31
1724 ; 206.65
1728 ; 200.42
1732 ; 288.10
1736 ; 225.13
1740 ; 196.04
1744 ; 142.27
1748 ; 226.57
1752 ; 306.51
1756 ; 235.73
1760 ; 141.76
1764 ; 158.03
1768 ; 240.52
1772 ; 204.84
1776 ; 170.44
1780 ; 258.72
1784 ; 173.34
1788 ; 249.93
1792 ; 248.15
1796 ; 202.29
1800 ; 147.93
1804 ; 234.07
1808 ; 307.00
1812 ; 84.93
1816 ; 194.80
1820 ; 276.58
1824 ; 191.43
1828 ; 167.05
1832 ; 187.57
1836 ; 231.01
1840 ; 188.21
1844 ; 170.18
1848 ; 252.78
1852 ; 180.60
1856 ; 265.65
1860 ; 237.90
1864 ; 240.98
1868 ; 253.68
1872 ; 207.87
1876 ; 265.27
1880 ; 118.94
1884 ; 208.08
1888 ; 330.06
1892 ; 237.90
1896 ; 199.01
1900 ; 243.93
1904 ; 47.76
1908 ; 254.94
1912 ; 293.66
1916 ; 156.38
1920 ; 81.39
1924 ; 250.18
1928 ; 270.98
1932 ; 202.48
1936 ; 371.46
1940 ; 268.77
1944 ; 186.96
1948 ; 203.68
1952 ; 308.08
1956 ; 219.18
1960 ; 226.68
1964 ; 303.43
1968 ; 246.91
1972 ; 215.09
1976 ; 378.29
1980 ; 217.31
1984 ; 276.08
1988 ; 247.91
1992 ; 289.70
1996 ; 213.44
2000 ; 218.39
2004 ; 265.33
2008 ; 268.09
2012 ; 267.26
2016 ; 324.96
2020 ; 189.42
2024 ; 165.24
2028 ; 314.45
2032 ; 156.06
2036 ; 202.52
2040 ; 412.29
2044 ; 177.60
2048 ; 210.16
2052 ; 338.80
2056 ; 159.15
2060 ; 282.70
2064 ; 443.47
2068 ; 214.94
2072 ; 101.59
2076 ; 417.48
2080 ; 179.56
2084 ; 185.41
2088 ; 314.35
2092 ; 142.16
2096 ; 329.11
2100 ; 431.56
2104 ; 284.86
2108 ; 292.84
2112 ; 308.46
2116 ; 181.91
2120 ; 348.78
2124 ; 518.57
2128 ; 112.66
2132 ; 279.74
2136 ; 248.55
2140 ; 176.49
2144 ; 299.34
2148 ; 163.51
2152 ; 169.75
2156 ; 492.47
2160 ; 174.06
2164 ; 250.56
2168 ; 379.95
