Raman Shift ; Dark Subtracted
176 ; 1501.99
180 ; 1276.83
184 ; 1087.71
188 ; 935.58
192 ; 820.35
196 ; 768.36
200 ; 705.37
204 ; 623.95
208 ; 548.65
212 ; 532.93
216 ; 468.50
220 ; 427.68
224 ; 406.53
228 ; 370.75
232 ; 317.53
236 ; 309.65
240 ; 305.26
244 ; 310.20
248 ; 304.98
252 ; 295.88
256 ; 270.18
260 ; 258.97
264 ; 255.17
268 ; 263.54
272 ; 231.71
276 ; 228.58
280 ; 203.48
284 ; 197.58
288 ; 209.52
292 ; 209.06
296 ; 193.38
300 ; 175.07
304 ; 159.31
308 ; 170.80
312 ; 163.52
316 ; 166.03
320 ; 159.71
324 ; 150.71
328 ; 150.51
332 ; 134.91
336 ; 151.93
340 ; 153.22
344 ; 142.95
348 ; 134.20
352 ; 122.12
356 ; 140.28
360 ; 159.78
364 ; 143.60
368 ; 147.04
372 ; 150.19
376 ; 155.90
380 ; 144.55
384 ; 156.54
388 ; 154.40
392 ; 148.11
396 ; 149.66
400 ; 159.44
404 ; 160.58
408 ; 152.44
412 ; 122.51
416 ; 129.25
420 ; 136.91
424 ; 143.09
428 ; 156.32
432 ; 140.92
436 ; 135.66
440 ; 127.27
444 ; 119.59
448 ; 140.10
452 ; 135.47
456 ; 132.88
460 ; 131.49
464 ; 137.04
468 ; 140.49
472 ; 138.04
476 ; 122.41
480 ; 113.50
484 ; 120.48
488 ; 118.00
492 ; 121.23
496 ; 116.71
500 ; 111.12
504 ; 106.07
508 ; 107.09
512 ; 117.63
516 ; 114.53
520 ; 113.50
524 ; 111.36
528 ; 120.99
532 ; 122.35
536 ; 114.18
540 ; 106.87
544 ; 102.08
548 ; 114.13
552 ; 121.66
556 ; 124.73
560 ; 110.58
564 ; 125.76
568 ; 124.65
572 ; 128.57
576 ; 122.28
580 ; 118.45
584 ; 123.38
588 ; 116.01
592 ; 107.42
596 ; 125.23
600 ; 126.22
604 ; 103.72
608 ; 107.85
612 ; 88.89
616 ; 103.02
620 ; 110.75
624 ; 107.97
628 ; 104.51
632 ; 83.48
636 ; 97.98
640 ; 91.01
644 ; 100.96
648 ; 88.32
652 ; 71.20
656 ; 85.39
660 ; 82.73
664 ; 97.20
668 ; 80.98
672 ; 76.00
676 ; 76.19
680 ; 100.58
684 ; 77.43
688 ; 69.14
692 ; 86.65
696 ; 94.39
700 ; 103.56
704 ; 129.42
708 ; 173.35
712 ; 249.73
716 ; 295.47
720 ; 262.04
724 ; 179.39
728 ; 137.87
732 ; 208.21
736 ; 424.11
740 ; 587.18
744 ; 511.23
748 ; 291.63
752 ; 155.45
756 ; 95.64
760 ; 85.72
764 ; 88.52
768 ; 65.99
772 ; 68.78
776 ; 55.61
780 ; 76.12
784 ; 76.50
788 ; 82.16
792 ; 67.54
796 ; 62.79
800 ; 61.49
804 ; 73.99
808 ; 62.44
812 ; 73.50
816 ; 41.45
820 ; 60.28
824 ; 65.35
828 ; 57.79
832 ; 62.79
836 ; 51.11
840 ; 70.87
844 ; 66.15
848 ; 59.49
852 ; 61.11
856 ; 49.52
860 ; 57.54
864 ; 63.14
868 ; 48.94
872 ; 34.96
876 ; 64.18
880 ; 71.85
884 ; 49.97
888 ; 46.00
892 ; 30.56
896 ; 57.77
900 ; 60.12
904 ; 52.95
908 ; 44.77
912 ; 75.38
916 ; 86.80
920 ; 79.09
924 ; 43.29
928 ; 25.68
932 ; 61.24
936 ; 85.32
940 ; 67.03
944 ; 65.49
948 ; 60.85
952 ; 71.62
956 ; 93.90
