Raman Shift ; Dark Subtracted
176 ; 1566.66
180 ; 1344.26
184 ; 1180.72
188 ; 992.25
192 ; 885.29
196 ; 794.51
200 ; 694.89
204 ; 654.30
208 ; 578.68
212 ; 518.04
216 ; 480.76
220 ; 443.72
224 ; 409.98
228 ; 374.41
232 ; 331.78
236 ; 315.77
240 ; 302.64
244 ; 300.45
248 ; 271.93
252 ; 287.28
256 ; 272.38
260 ; 263.70
264 ; 253.38
268 ; 226.61
272 ; 209.25
276 ; 214.95
280 ; 211.38
284 ; 203.31
288 ; 199.23
292 ; 188.99
296 ; 179.22
300 ; 165.21
304 ; 147.57
308 ; 143.53
312 ; 142.56
316 ; 142.36
320 ; 138.10
324 ; 123.77
328 ; 144.28
332 ; 137.74
336 ; 115.54
340 ; 120.30
344 ; 136.96
348 ; 128.52
352 ; 117.21
356 ; 127.80
360 ; 113.06
364 ; 120.06
368 ; 116.74
372 ; 118.10
376 ; 120.32
380 ; 113.16
384 ; 117.63
388 ; 117.28
392 ; 104.19
396 ; 116.57
400 ; 101.77
404 ; 115.46
408 ; 114.33
412 ; 107.12
416 ; 101.49
420 ; 107.43
424 ; 108.04
428 ; 122.25
432 ; 100.73
436 ; 95.51
440 ; 103.66
444 ; 103.97
448 ; 90.94
452 ; 106.60
456 ; 107.11
460 ; 105.13
464 ; 111.09
468 ; 92.75
472 ; 105.76
476 ; 105.92
480 ; 105.90
484 ; 98.13
488 ; 108.22
492 ; 96.46
496 ; 97.53
500 ; 105.05
504 ; 91.86
508 ; 105.16
512 ; 87.81
516 ; 99.17
520 ; 107.69
524 ; 92.73
528 ; 92.60
532 ; 103.21
536 ; 105.59
540 ; 98.36
544 ; 87.54
548 ; 94.20
552 ; 106.17
556 ; 115.05
560 ; 107.42
564 ; 99.06
568 ; 109.96
572 ; 93.73
576 ; 92.76
580 ; 104.53
584 ; 116.94
588 ; 105.81
592 ; 121.82
596 ; 113.73
600 ; 111.29
604 ; 86.25
608 ; 88.82
612 ; 87.27
616 ; 77.16
620 ; 91.10
624 ; 89.20
628 ; 80.70
632 ; 96.72
636 ; 86.10
640 ; 79.50
