Raman Shift ; Dark Subtracted
176 ; 1398.93
180 ; 1178.81
184 ; 1010.93
188 ; 865.29
192 ; 770.55
196 ; 717.77
200 ; 663.47
204 ; 624.09
208 ; 577.63
212 ; 494.36
216 ; 494.46
220 ; 454.96
224 ; 424.56
228 ; 395.26
232 ; 382.62
236 ; 374.32
240 ; 353.96
244 ; 343.43
248 ; 343.68
252 ; 346.74
256 ; 318.26
260 ; 292.60
264 ; 292.20
268 ; 307.63
272 ; 298.20
276 ; 272.77
280 ; 257.86
284 ; 270.84
288 ; 265.12
292 ; 246.79
296 ; 247.56
300 ; 229.44
304 ; 233.32
308 ; 225.76
312 ; 222.35
316 ; 216.39
320 ; 214.68
324 ; 208.43
328 ; 205.52
332 ; 218.41
336 ; 199.85
340 ; 208.33
344 ; 208.79
348 ; 210.46
352 ; 197.64
356 ; 223.46
360 ; 207.59
364 ; 207.78
368 ; 226.87
372 ; 206.86
376 ; 210.51
380 ; 221.60
384 ; 216.67
388 ; 224.05
392 ; 223.77
396 ; 213.50
400 ; 199.99
404 ; 211.37
408 ; 195.18
412 ; 206.35
416 ; 200.35
420 ; 204.44
424 ; 203.99
428 ; 201.03
432 ; 201.26
436 ; 186.80
440 ; 192.49
444 ; 200.35
448 ; 186.00
452 ; 195.70
456 ; 201.32
460 ; 177.56
464 ; 193.48
468 ; 188.22
472 ; 173.62
476 ; 193.49
480 ; 170.15
484 ; 180.31
488 ; 203.06
492 ; 175.03
496 ; 177.34
500 ; 185.86
504 ; 166.39
508 ; 158.84
512 ; 164.88
516 ; 173.77
520 ; 178.67
524 ; 172.82
528 ; 152.94
532 ; 155.53
536 ; 171.50
540 ; 176.08
544 ; 155.28
548 ; 163.52
552 ; 166.91
556 ; 165.91
560 ; 186.83
564 ; 171.67
568 ; 162.77
572 ; 158.99
576 ; 161.79
580 ; 168.63
584 ; 175.64
588 ; 184.49
592 ; 161.23
596 ; 174.43
600 ; 172.96
604 ; 177.05
608 ; 150.62
612 ; 150.35
616 ; 164.27
620 ; 169.07
624 ; 153.72
628 ; 163.90
632 ; 129.11
636 ; 133.48
640 ; 134.52
644 ; 154.62
648 ; 149.33
652 ; 129.70
656 ; 133.59
660 ; 134.61
664 ; 145.82
668 ; 136.25
672 ; 112.67
676 ; 117.44
680 ; 129.83
684 ; 114.49
688 ; 137.42
692 ; 128.10
696 ; 123.80
700 ; 144.84
704 ; 187.74
708 ; 271.99
712 ; 374.52
716 ; 403.70
720 ; 357.08
724 ; 249.21
728 ; 229.93
732 ; 247.57
736 ; 418.23
740 ; 622.58
744 ; 646.25
748 ; 480.80
752 ; 267.27
756 ; 160.49
760 ; 121.53
764 ; 117.35
768 ; 108.72
772 ; 113.21
776 ; 99.23
780 ; 111.36
784 ; 97.82
788 ; 106.02
792 ; 95.85
796 ; 101.82
800 ; 96.37
804 ; 95.78
808 ; 111.35
812 ; 112.18
816 ; 113.20
820 ; 132.60
824 ; 113.90
828 ; 105.02
832 ; 103.91
836 ; 86.72
840 ; 84.21
844 ; 106.32
848 ; 105.53
852 ; 97.25
856 ; 74.61
860 ; 92.80
864 ; 96.24
868 ; 103.54
872 ; 94.27
876 ; 60.10
880 ; 91.49
884 ; 94.18
888 ; 97.03
892 ; 70.71
896 ; 104.10
900 ; 118.32
904 ; 96.90
908 ; 84.58
912 ; 87.01
916 ; 91.61
920 ; 84.95
924 ; 109.30
928 ; 98.25
932 ; 114.27
936 ; 94.95
940 ; 71.20
944 ; 103.17
948 ; 81.20
952 ; 110.64
956 ; 97.50
960 ; 125.25
964 ; 112.88
968 ; 99.76
972 ; 100.41
976 ; 108.85
980 ; 114.96
984 ; 89.55
988 ; 111.03
992 ; 125.50
996 ; 134.57
1000 ; 130.74
1004 ; 124.52
1008 ; 119.51
1012 ; 172.45
1016 ; 156.18
1020 ; 168.95
1024 ; 244.15
1028 ; 316.03
1032 ; 430.23
1036 ; 822.62
1040 ; 2153.93
1044 ; 6929.19
1048 ; 9510.83
1052 ; 6165.14
1056 ; 2208.80
1060 ; 1045.70
1064 ; 490.38
1068 ; 328.13
1072 ; 258.67
1076 ; 203.59
1080 ; 161.73
1084 ; 181.82
1088 ; 165.53
1092 ; 128.24
1096 ; 120.99
1100 ; 146.57
1104 ; 125.14
1108 ; 126.42
1112 ; 106.66
1116 ; 105.72
1120 ; 126.88
1124 ; 152.55
1128 ; 143.15
1132 ; 123.72
1136 ; 127.69
1140 ; 130.61
1144 ; 104.62
1148 ; 112.64
1152 ; 79.35
1156 ; 103.38
1160 ; 114.66
1164 ; 108.27
1168 ; 79.27
1172 ; 103.56
1176 ; 106.50
1180 ; 119.11
1184 ; 112.33
1188 ; 93.60
1192 ; 86.87
1196 ; 134.88
1200 ; 114.13
1204 ; 92.41
1208 ; 136.85
1212 ; 101.96
1216 ; 108.06
1220 ; 93.56
1224 ; 93.14
1228 ; 96.72
1232 ; 97.20
1236 ; 95.00
1240 ; 108.07
1244 ; 102.67
1248 ; 96.52
1252 ; 118.60
1256 ; 90.74
1260 ; 110.12
1264 ; 137.28
1268 ; 84.10
1272 ; 107.13
1276 ; 105.83
1280 ; 99.21
1284 ; 82.61
1288 ; 86.91
1292 ; 167.16
1296 ; 183.04
1300 ; 157.94
1304 ; 151.04
1308 ; 132.05
1312 ; 133.49
1316 ; 157.12
1320 ; 151.56
1324 ; 159.76
1328 ; 148.77
1332 ; 174.50
1336 ; 218.75
1340 ; 191.49
1344 ; 294.17
1348 ; 357.42
1352 ; 411.04
1356 ; 353.19
1360 ; 349.75
