Raman Shift ; Dark Subtracted
176 ; 2250.64
180 ; 1895.54
184 ; 1619.88
188 ; 1369.84
192 ; 1184.18
196 ; 1064.76
200 ; 936.82
204 ; 846.91
208 ; 777.58
212 ; 711.26
216 ; 681.76
220 ; 605.82
224 ; 564.59
228 ; 531.96
232 ; 510.77
236 ; 488.05
240 ; 449.22
244 ; 439.54
248 ; 409.64
252 ; 397.72
256 ; 402.01
260 ; 399.17
264 ; 364.86
268 ; 352.59
272 ; 348.49
276 ; 333.86
280 ; 325.67
284 ; 304.47
288 ; 280.30
292 ; 271.78
296 ; 265.63
300 ; 243.42
304 ; 249.00
308 ; 245.60
312 ; 247.79
316 ; 245.24
320 ; 229.12
324 ; 238.52
328 ; 236.14
332 ; 234.28
336 ; 207.85
340 ; 191.90
344 ; 190.33
348 ; 221.37
352 ; 213.85
356 ; 207.60
360 ; 210.77
364 ; 216.75
368 ; 202.68
372 ; 209.29
376 ; 209.48
380 ; 187.41
384 ; 197.22
388 ; 193.82
392 ; 210.77
396 ; 207.65
400 ; 202.97
404 ; 202.81
408 ; 193.62
412 ; 186.52
416 ; 194.77
420 ; 210.10
424 ; 178.96
428 ; 178.92
432 ; 191.45
436 ; 194.31
440 ; 191.61
444 ; 184.45
448 ; 165.25
452 ; 167.60
456 ; 169.77
460 ; 173.49
464 ; 169.08
468 ; 169.05
472 ; 167.13
476 ; 157.60
480 ; 157.61
484 ; 159.46
488 ; 160.41
492 ; 146.84
496 ; 142.25
500 ; 158.35
504 ; 159.79
508 ; 160.95
512 ; 165.19
516 ; 164.12
520 ; 178.89
524 ; 173.45
528 ; 173.12
532 ; 162.91
536 ; 147.06
540 ; 168.24
544 ; 161.66
548 ; 186.19
552 ; 176.05
556 ; 175.34
560 ; 179.67
564 ; 166.48
568 ; 187.64
572 ; 184.39
576 ; 173.51
580 ; 182.27
584 ; 167.78
588 ; 175.58
592 ; 189.45
596 ; 185.11
600 ; 178.45
604 ; 184.15
608 ; 188.55
612 ; 179.63
616 ; 158.11
620 ; 145.62
624 ; 138.32
628 ; 148.44
632 ; 137.51
636 ; 154.81
640 ; 124.88
644 ; 130.61
648 ; 130.51
652 ; 123.58
656 ; 128.19
660 ; 122.10
664 ; 98.74
668 ; 119.17
672 ; 127.55
676 ; 116.96
680 ; 132.80
684 ; 124.41
688 ; 119.84
692 ; 136.99
696 ; 138.50
700 ; 131.15
704 ; 174.82
708 ; 262.49
712 ; 370.19
716 ; 401.92
720 ; 353.66
724 ; 251.67
728 ; 200.62
732 ; 236.12
736 ; 431.06
740 ; 671.90
744 ; 712.80
748 ; 515.91
752 ; 271.45
756 ; 168.23
760 ; 114.48
764 ; 87.30
768 ; 101.55
772 ; 100.23
776 ; 92.21
780 ; 80.73
784 ; 81.69
788 ; 78.95
792 ; 95.14
796 ; 106.33
800 ; 99.60
804 ; 93.93
808 ; 94.00
812 ; 86.54
816 ; 88.71
820 ; 99.69
824 ; 76.37
828 ; 114.42
832 ; 91.62
836 ; 86.03
840 ; 91.70
844 ; 74.05
848 ; 93.96
852 ; 68.32
856 ; 99.94
860 ; 93.01
864 ; 92.19
868 ; 90.88
872 ; 90.08
876 ; 62.35
880 ; 70.62
884 ; 76.72
888 ; 79.78
892 ; 88.58
896 ; 79.54
900 ; 82.43
904 ; 84.98
908 ; 96.97
912 ; 85.10
916 ; 65.19
920 ; 85.51
924 ; 96.58
928 ; 82.80
932 ; 102.71
936 ; 82.11
940 ; 100.59
944 ; 89.05
948 ; 103.01
952 ; 73.39
956 ; 78.19
960 ; 81.88
964 ; 111.98
968 ; 107.02
972 ; 104.25
976 ; 98.94
980 ; 80.14
984 ; 138.73
988 ; 111.87
992 ; 69.20
996 ; 99.35
1000 ; 117.35
1004 ; 136.31
1008 ; 135.61
1012 ; 140.73
1016 ; 158.62
1020 ; 205.65
1024 ; 268.83
1028 ; 319.13
1032 ; 503.74
1036 ; 943.83
1040 ; 2628.54
1044 ; 8904.58
1048 ; 12122.32
1052 ; 7008.97
1056 ; 2238.24
1060 ; 1049.13
1064 ; 516.44
1068 ; 311.70
1072 ; 261.60
1076 ; 191.12
1080 ; 186.30
1084 ; 160.82
1088 ; 147.01
1092 ; 149.23
1096 ; 136.04
1100 ; 105.26
1104 ; 106.39
1108 ; 122.24
1112 ; 121.94
1116 ; 109.78
1120 ; 95.22
1124 ; 131.82
1128 ; 87.21
1132 ; 100.60
1136 ; 103.46
1140 ; 89.06
1144 ; 95.18
1148 ; 140.71
1152 ; 93.38
1156 ; 56.95
1160 ; 91.30
1164 ; 89.65
1168 ; 119.83
1172 ; 91.41
1176 ; 79.02
1180 ; 99.79
1184 ; 69.37
1188 ; 106.34
1192 ; 82.22
1196 ; 79.67
1200 ; 108.72
1204 ; 100.94
1208 ; 127.44
1212 ; 90.93
1216 ; 98.98
1220 ; 93.33
1224 ; 85.18
1228 ; 88.98
1232 ; 86.63
1236 ; 111.77
1240 ; 64.63
1244 ; 76.04
1248 ; 63.72
1252 ; 102.03
1256 ; 80.99
1260 ; 58.75
1264 ; 91.85
1268 ; 97.18
1272 ; 78.17
1276 ; 53.10
1280 ; 83.93
1284 ; 101.86
1288 ; 100.12
1292 ; 137.43
1296 ; 153.27
1300 ; 104.21
1304 ; 88.07
1308 ; 132.63
1312 ; 107.71
1316 ; 144.68
1320 ; 159.37
1324 ; 117.77
1328 ; 140.36
1332 ; 165.85
1336 ; 222.02
1340 ; 205.02
1344 ; 331.28
1348 ; 411.68
1352 ; 415.11
1356 ; 372.16
1360 ; 313.10
1364 ; 309.62
1368 ; 232.24
1372 ; 158.04
1376 ; 147.10
1380 ; 149.61
1384 ; 154.53
1388 ; 131.47
1392 ; 64.27
1396 ; 133.17
1400 ; 145.72
1404 ; 148.41
1408 ; 149.49
1412 ; 207.27
1416 ; 300.11
1420 ; 268.98
1424 ; 261.03
1428 ; 329.67
1432 ; 324.19
1436 ; 381.68
1440 ; 289.53
1444 ; 301.25
1448 ; 228.36
1452 ; 221.33
1456 ; 138.16
1460 ; 248.42
1464 ; 227.02
1468 ; 182.81
1472 ; 174.58
1476 ; 155.04
1480 ; 133.90
1484 ; 128.26
1488 ; 114.78
1492 ; 149.69
1496 ; 115.04
1500 ; 46.95
1504 ; 86.60
1508 ; 97.24
1512 ; 84.27
1516 ; 86.34
1520 ; 85.80
1524 ; 74.91
1528 ; 83.75
1532 ; 65.27
1536 ; 111.99
1540 ; 83.64
1544 ; 141.80
1548 ; 78.85
1552 ; 132.32
1556 ; 128.39
1560 ; 135.28
1564 ; 6.02
1568 ; 96.27
1572 ; 142.28
1576 ; 95.51
1580 ; 47.32
1584 ; 76.82
1588 ; 91.06
1592 ; 102.26
1596 ; 46.38
1600 ; 129.23
1604 ; 82.29
1608 ; 95.97
1612 ; 96.52
1616 ; 136.77
1620 ; 126.54
1624 ; 131.61
1628 ; 187.05
1632 ; 238.58
1636 ; 188.10
1640 ; 270.80
1644 ; 278.24
1648 ; 181.42
1652 ; 118.03
1656 ; 130.52
1660 ; 136.50
1664 ; 170.79
1668 ; 166.02
1672 ; 182.17
1676 ; 135.11
1680 ; 71.08
1684 ; 91.76
1688 ; 90.53
1692 ; 73.79
1696 ; 46.57
1700 ; 117.06
1704 ; 18.06
1708 ; 25.30
1712 ; 66.39
1716 ; 110.75
1720 ; 101.78
1724 ; 2.43
1728 ; 12.41
1732 ; 80.57
1736 ; 46.31
1740 ; 141.78
1744 ; 138.47
1748 ; 75.14
1752 ; -4.15
1756 ; 80.22
1760 ; 52.78
1764 ; 83.42
1768 ; 47.64
1772 ; 122.36
1776 ; 25.40
1780 ; 27.45
1784 ; 146.04
1788 ; 28.55
1792 ; 109.91
1796 ; 55.36
1800 ; 145.97
1804 ; 92.70
1808 ; 27.96
1812 ; 167.09
1816 ; -43.47
1820 ; 7.41
1824 ; 69.42
1828 ; 72.40
1832 ; 16.65
1836 ; 62.32
1840 ; 133.76
1844 ; 109.03
1848 ; 22.43
1852 ; 80.13
1856 ; 65.65
1860 ; 99.32
1864 ; 113.40
1868 ; 151.31
1872 ; 80.83
1876 ; 20.93
1880 ; 12.55
1884 ; 97.98
1888 ; 36.02
1892 ; 108.06
1896 ; 10.75
1900 ; -7.88
1904 ; 118.67
1908 ; 65.37
1912 ; 47.05
1916 ; 103.90
1920 ; 174.17
1924 ; 95.57
1928 ; 195.79
1932 ; 149.79
1936 ; 18.76
1940 ; 195.48
1944 ; 133.86
1948 ; 145.64
1952 ; 43.25
1956 ; 33.74
1960 ; 116.54
1964 ; 67.32
1968 ; 112.64
1972 ; 70.80
1976 ; 15.58
1980 ; 114.87
1984 ; 186.37
1988 ; 4.66
1992 ; 211.72
1996 ; 74.93
2000 ; 101.36
2004 ; 109.17
2008 ; 126.11
2012 ; 129.88
2016 ; 112.15
2020 ; 241.82
2024 ; 107.88
2028 ; -37.82
2032 ; 90.92
2036 ; 170.50
2040 ; 95.92
2044 ; 253.39
2048 ; 163.86
2052 ; 37.64
2056 ; 209.12
2060 ; 103.20
2064 ; 174.68
2068 ; 219.28
2072 ; 51.82
2076 ; 167.43
2080 ; 174.76
2084 ; 86.98
2088 ; 108.51
2092 ; 230.42
2096 ; 401.81
2100 ; 390.98
2104 ; 461.32
2108 ; 237.89
2112 ; 127.10
2116 ; 68.62
2120 ; -69.62
2124 ; 26.01
2128 ; 200.95
2132 ; 18.35
2136 ; 151.06
2140 ; 145.16
2144 ; 157.99
2148 ; 52.42
2152 ; 248.78
2156 ; 211.40
2160 ; 150.08
2164 ; 16.60
2168 ; 163.60
2172 ; 159.11
2176 ; 232.30
2180 ; 144.93
2184 ; -11.62
2188 ; 259.38
2192 ; 210.81
2196 ; 133.73
2200 ; -37.31
2204 ; 115.01
2208 ; 122.60
2212 ; 298.79
2216 ; -51.34
2220 ; 3.52
2224 ; 74.54
2228 ; 256.53
2232 ; 33.51
2236 ; 47.42
2240 ; 92.05
2244 ; 100.77
2248 ; 57.58
2252 ; 216.10
2256 ; 48.47
2260 ; 382.64
2264 ; 128.55
2268 ; -92.49
2272 ; 181.65
2276 ; 168.36
2280 ; 339.79
2284 ; 50.77
2288 ; 20.58
2292 ; -15.60
2296 ; 105.70
2300 ; -65.17
2304 ; -28.16
2308 ; -21.04
2312 ; 206.29
2316 ; 56.46
2320 ; -180.62
2324 ; -276.69
2328 ; 173.02
2332 ; 202.64
2336 ; 111.95
2340 ; 197.37
2344 ; 244.47
2348 ; 233.78
2352 ; 5.33
2356 ; 571.48
2360 ; 276.85
2364 ; 69.88
2368 ; 9.14
2372 ; 60.36
2376 ; 306.98
2380 ; 329.73
2384 ; 78.26
2388 ; 94.84
2392 ; 208.35
2396 ; -93.16
2400 ; 132.51
2404 ; 141.64
2408 ; 411.05
2412 ; 482.05
2416 ; 393.11
2420 ; -65.00
2424 ; 253.06
2428 ; 241.42
2432 ; 88.89
2436 ; 277.25
2440 ; -50.40
2444 ; 361.66
2448 ; 285.40
2452 ; 474.81
2456 ; 274.17
2460 ; 57.25
2464 ; -564.25
2468 ; 329.86
2472 ; 164.61
2476 ; 386.81
2480 ; -3.84
2484 ; -46.60
2488 ; 660.93
2492 ; -579.07
2496 ; 121.20
2500 ; -24.91
