Raman Shift ; Dark Subtracted
176 ; 1982.87
180 ; 1659.31
184 ; 1441.07
188 ; 1249.75
192 ; 1128.38
196 ; 1005.99
200 ; 916.00
204 ; 815.33
208 ; 750.59
212 ; 688.85
216 ; 647.77
220 ; 587.18
224 ; 550.82
228 ; 531.24
232 ; 506.46
236 ; 496.29
240 ; 490.36
244 ; 470.32
248 ; 448.52
252 ; 424.90
256 ; 397.75
260 ; 402.97
264 ; 388.93
268 ; 364.98
272 ; 343.07
276 ; 324.54
280 ; 299.16
284 ; 299.68
288 ; 293.62
292 ; 280.88
296 ; 264.02
300 ; 245.97
304 ; 253.19
308 ; 250.68
312 ; 267.26
316 ; 256.50
320 ; 237.65
324 ; 240.68
328 ; 232.80
332 ; 237.60
336 ; 229.86
340 ; 217.95
344 ; 209.44
348 ; 221.54
352 ; 228.99
356 ; 224.44
360 ; 229.43
364 ; 230.77
368 ; 224.36
372 ; 237.95
376 ; 219.12
380 ; 216.37
384 ; 235.87
388 ; 234.21
392 ; 223.98
396 ; 209.54
400 ; 219.20
404 ; 220.52
408 ; 217.49
412 ; 211.06
416 ; 213.53
420 ; 201.19
424 ; 206.06
428 ; 214.03
432 ; 198.55
436 ; 198.59
440 ; 212.18
444 ; 213.06
448 ; 195.33
452 ; 188.39
456 ; 195.21
460 ; 196.09
464 ; 178.63
468 ; 176.20
472 ; 172.95
476 ; 171.79
480 ; 161.99
484 ; 181.81
488 ; 189.61
492 ; 195.12
496 ; 182.08
500 ; 171.33
504 ; 180.35
508 ; 158.89
512 ; 153.84
516 ; 161.35
520 ; 172.55
524 ; 176.39
528 ; 182.69
532 ; 189.49
536 ; 179.56
540 ; 169.11
544 ; 168.91
548 ; 162.75
552 ; 164.69
556 ; 179.58
560 ; 170.63
564 ; 176.39
568 ; 171.65
572 ; 184.94
576 ; 198.63
580 ; 182.76
584 ; 181.21
588 ; 180.19
592 ; 185.20
596 ; 178.35
600 ; 185.42
604 ; 186.03
608 ; 180.17
612 ; 166.66
616 ; 173.15
620 ; 175.23
624 ; 159.11
628 ; 147.37
632 ; 152.75
636 ; 146.35
640 ; 137.29
644 ; 144.00
648 ; 137.94
652 ; 140.16
656 ; 127.93
660 ; 127.25
664 ; 116.39
668 ; 119.77
672 ; 127.60
676 ; 135.82
680 ; 130.26
684 ; 140.37
688 ; 119.94
692 ; 136.02
696 ; 145.19
700 ; 138.08
704 ; 164.92
708 ; 220.30
712 ; 328.19
716 ; 389.94
720 ; 341.01
724 ; 238.97
728 ; 228.72
732 ; 280.11
736 ; 461.72
740 ; 736.85
744 ; 793.85
748 ; 579.48
752 ; 286.05
756 ; 170.16
760 ; 135.71
764 ; 117.01
768 ; 107.47
772 ; 106.46
776 ; 94.66
780 ; 102.80
784 ; 82.03
788 ; 91.08
792 ; 117.57
796 ; 109.38
800 ; 102.64
804 ; 87.80
808 ; 95.88
812 ; 107.24
