Raman Shift ; Dark Subtracted
176 ; 925.57
180 ; 802.84
184 ; 691.41
188 ; 625.34
192 ; 549.08
196 ; 494.58
200 ; 467.64
204 ; 439.33
208 ; 396.70
212 ; 362.27
216 ; 313.19
220 ; 293.65
224 ; 291.57
228 ; 284.36
232 ; 255.36
236 ; 247.32
240 ; 237.69
244 ; 220.85
248 ; 225.87
252 ; 224.29
256 ; 215.58
260 ; 191.15
264 ; 184.58
268 ; 190.75
272 ; 196.09
276 ; 179.47
280 ; 182.77
284 ; 173.75
288 ; 138.47
292 ; 150.18
296 ; 141.23
300 ; 158.05
304 ; 156.83
308 ; 144.24
312 ; 142.95
316 ; 133.82
320 ; 142.01
324 ; 139.63
328 ; 150.92
332 ; 125.31
336 ; 116.40
340 ; 121.50
344 ; 133.83
348 ; 128.43
352 ; 131.50
356 ; 129.34
360 ; 119.51
364 ; 141.77
368 ; 133.14
372 ; 134.56
376 ; 110.17
380 ; 117.07
384 ; 123.46
388 ; 148.49
392 ; 125.55
396 ; 131.72
400 ; 103.58
404 ; 117.69
408 ; 126.20
412 ; 125.51
416 ; 119.48
420 ; 127.73
424 ; 115.17
428 ; 125.28
432 ; 129.61
436 ; 131.66
440 ; 116.33
444 ; 104.69
448 ; 115.93
452 ; 110.77
456 ; 117.39
460 ; 124.11
464 ; 112.71
468 ; 100.05
472 ; 103.84
476 ; 119.75
480 ; 120.88
484 ; 104.73
488 ; 108.07
492 ; 112.61
496 ; 114.74
500 ; 109.86
504 ; 99.05
508 ; 88.68
512 ; 98.87
516 ; 104.74
520 ; 110.67
524 ; 107.73
528 ; 107.03
532 ; 94.74
536 ; 93.02
540 ; 97.73
544 ; 99.28
548 ; 105.07
552 ; 101.81
556 ; 105.64
560 ; 111.39
564 ; 103.36
568 ; 96.10
572 ; 97.41
576 ; 104.42
580 ; 108.13
584 ; 112.70
588 ; 100.92
592 ; 104.01
596 ; 83.94
600 ; 106.18
604 ; 94.24
608 ; 106.45
612 ; 113.57
616 ; 90.48
620 ; 97.88
624 ; 106.98
628 ; 96.44
632 ; 89.40
636 ; 81.01
640 ; 67.77
644 ; 91.57
648 ; 95.94
652 ; 101.88
656 ; 81.84
660 ; 87.31
664 ; 89.11
668 ; 74.64
672 ; 72.99
676 ; 71.75
680 ; 72.50
684 ; 93.32
688 ; 101.31
692 ; 103.26
696 ; 72.42
700 ; 93.21
704 ; 133.10
708 ; 167.37
712 ; 226.08
716 ; 226.19
720 ; 184.82
724 ; 156.89
728 ; 124.55
732 ; 158.69
736 ; 252.46
740 ; 362.61
744 ; 347.84
748 ; 246.86
752 ; 137.76
756 ; 65.85
760 ; 69.18
764 ; 73.32
768 ; 65.91
772 ; 66.03
776 ; 58.20
780 ; 62.05
784 ; 53.85
788 ; 83.83
792 ; 77.75
796 ; 65.40
800 ; 46.75
804 ; 66.94
808 ; 90.56
812 ; 58.64
816 ; 63.03
820 ; 38.52
824 ; 58.61
828 ; 61.50
832 ; 70.01
836 ; 52.87
840 ; 51.18
844 ; 59.65
848 ; 69.28
852 ; 63.45
856 ; 47.99
860 ; 68.83
864 ; 85.55
868 ; 73.70
872 ; 59.31
876 ; 53.53
880 ; 47.15
884 ; 56.38
888 ; 67.17
892 ; 58.93
896 ; 47.42
900 ; 59.35
904 ; 84.33
908 ; 60.56
912 ; 56.11
916 ; 29.62
920 ; 70.97
924 ; 66.75
928 ; 75.82
932 ; 47.27
936 ; 51.19
940 ; 76.57
944 ; 92.51
948 ; 63.60
952 ; 55.77
956 ; 49.90
960 ; 60.66
964 ; 83.05
968 ; 62.53
972 ; 47.17
976 ; 32.09
980 ; 70.88
984 ; 82.72
988 ; 75.08
992 ; 84.10
996 ; 87.04
1000 ; 93.84
1004 ; 71.72
1008 ; 82.52
1012 ; 90.91
1016 ; 116.21
1020 ; 119.27
1024 ; 166.33
1028 ; 189.13
1032 ; 321.36
1036 ; 575.50
1040 ; 1480.64
1044 ; 4098.34
1048 ; 5653.08
1052 ; 3599.36
1056 ; 1468.08
1060 ; 613.90
1064 ; 312.11
1068 ; 223.81
1072 ; 189.99
1076 ; 125.80
