Raman Shift ; Dark Subtracted
176 ; 2959.20
180 ; 2534.32
184 ; 2235.50
188 ; 1948.80
192 ; 1710.72
196 ; 1532.57
200 ; 1383.74
204 ; 1271.23
208 ; 1150.56
212 ; 1060.45
216 ; 949.25
220 ; 862.99
224 ; 779.45
228 ; 742.11
232 ; 716.60
236 ; 668.40
240 ; 648.99
244 ; 616.90
248 ; 588.14
252 ; 551.16
256 ; 553.49
260 ; 532.11
264 ; 506.80
268 ; 506.82
272 ; 484.85
276 ; 457.44
280 ; 438.92
284 ; 422.42
288 ; 412.34
292 ; 386.42
296 ; 391.03
300 ; 350.07
304 ; 344.57
308 ; 337.61
312 ; 327.64
316 ; 315.22
320 ; 323.39
324 ; 298.76
328 ; 310.63
332 ; 296.82
336 ; 309.82
340 ; 305.26
344 ; 276.08
348 ; 279.83
352 ; 277.68
356 ; 273.59
360 ; 277.95
364 ; 276.01
368 ; 267.01
372 ; 261.16
376 ; 266.55
380 ; 286.60
384 ; 274.75
388 ; 269.68
392 ; 246.80
396 ; 268.02
400 ; 255.39
404 ; 266.74
408 ; 248.54
412 ; 257.85
416 ; 254.42
420 ; 250.47
424 ; 254.19
428 ; 255.95
432 ; 255.79
436 ; 241.35
440 ; 245.91
444 ; 252.98
448 ; 255.34
452 ; 264.26
456 ; 244.44
460 ; 236.81
464 ; 234.64
468 ; 226.96
472 ; 234.69
476 ; 225.70
480 ; 238.00
484 ; 234.42
488 ; 230.63
492 ; 224.38
496 ; 220.85
500 ; 206.54
504 ; 209.57
508 ; 192.88
512 ; 221.89
516 ; 221.51
520 ; 219.70
524 ; 222.89
528 ; 203.90
532 ; 233.26
536 ; 234.69
540 ; 220.82
544 ; 213.38
548 ; 233.86
552 ; 202.88
556 ; 224.93
560 ; 236.94
564 ; 206.61
568 ; 225.56
572 ; 216.55
576 ; 231.63
580 ; 210.60
584 ; 201.74
588 ; 199.36
592 ; 218.25
596 ; 212.49
600 ; 221.77
604 ; 204.04
608 ; 221.93
612 ; 199.37
616 ; 187.77
620 ; 191.01
624 ; 179.81
628 ; 175.47
632 ; 181.55
636 ; 181.09
640 ; 172.96
644 ; 172.49
648 ; 158.65
652 ; 167.77
656 ; 163.60
660 ; 169.75
664 ; 150.06
668 ; 141.24
672 ; 142.04
676 ; 151.57
680 ; 155.39
684 ; 138.29
688 ; 142.63
692 ; 157.74
696 ; 162.05
700 ; 157.08
704 ; 191.94
708 ; 284.18
712 ; 363.07
716 ; 457.71
720 ; 397.63
724 ; 280.29
728 ; 229.41
