Raman Shift ; Dark Subtracted
176 ; 654.66
180 ; 544.11
184 ; 481.84
188 ; 415.88
192 ; 381.44
196 ; 333.75
200 ; 304.60
204 ; 287.38
208 ; 260.14
212 ; 221.76
216 ; 207.70
220 ; 191.38
224 ; 190.84
228 ; 177.92
232 ; 154.08
236 ; 167.97
240 ; 165.25
244 ; 160.03
248 ; 151.05
252 ; 163.74
256 ; 143.31
260 ; 135.31
264 ; 129.60
268 ; 120.27
272 ; 133.57
276 ; 107.82
280 ; 114.26
284 ; 120.93
288 ; 106.98
292 ; 91.14
296 ; 78.43
300 ; 98.29
304 ; 102.41
308 ; 78.96
312 ; 87.10
316 ; 94.47
320 ; 92.54
324 ; 76.76
328 ; 83.49
332 ; 78.17
336 ; 82.13
340 ; 71.21
344 ; 73.98
348 ; 93.16
352 ; 69.75
356 ; 79.43
360 ; 79.87
364 ; 72.35
368 ; 76.28
372 ; 73.81
376 ; 79.67
380 ; 82.24
384 ; 87.52
388 ; 88.01
392 ; 80.69
396 ; 81.32
400 ; 74.83
404 ; 67.25
408 ; 72.09
412 ; 81.38
416 ; 66.30
420 ; 70.87
424 ; 79.80
428 ; 78.98
432 ; 71.10
436 ; 66.03
440 ; 67.28
444 ; 60.52
448 ; 69.96
452 ; 70.00
456 ; 73.57
460 ; 73.48
464 ; 66.71
468 ; 78.45
472 ; 68.04
476 ; 56.00
480 ; 68.25
484 ; 55.88
488 ; 45.87
492 ; 52.84
496 ; 60.75
500 ; 56.79
504 ; 58.38
508 ; 45.49
512 ; 60.13
516 ; 54.82
520 ; 65.09
524 ; 60.60
528 ; 43.61
532 ; 69.72
536 ; 73.09
540 ; 65.27
544 ; 60.93
548 ; 62.85
552 ; 53.88
556 ; 74.39
560 ; 77.87
564 ; 72.48
568 ; 68.24
572 ; 73.52
576 ; 77.09
580 ; 76.16
584 ; 76.59
588 ; 75.87
592 ; 56.65
596 ; 66.07
600 ; 70.60
604 ; 63.32
608 ; 47.37
612 ; 78.47
616 ; 58.90
620 ; 55.71
624 ; 49.18
628 ; 59.18
632 ; 52.04
636 ; 40.72
640 ; 60.97
644 ; 37.53
648 ; 55.30
652 ; 55.00
656 ; 56.32
660 ; 43.86
664 ; 55.22
668 ; 65.17
672 ; 51.08
676 ; 44.70
680 ; 52.32
684 ; 61.97
688 ; 52.50
692 ; 50.47
696 ; 59.89
700 ; 68.84
704 ; 82.58
708 ; 108.39
712 ; 172.54
716 ; 198.99
720 ; 162.07
724 ; 114.52
728 ; 88.74
732 ; 92.18
736 ; 205.61
740 ; 285.89
744 ; 298.54
748 ; 221.31
752 ; 122.15
756 ; 41.97
760 ; 40.50
764 ; 37.23
768 ; 37.76
772 ; 33.64
776 ; 37.87
780 ; 30.13
784 ; 36.14
788 ; 15.34
792 ; 37.64
796 ; 27.75
800 ; 32.84
804 ; 30.57
808 ; 45.63
812 ; 33.37
816 ; 37.35
820 ; 39.71
824 ; 41.32
828 ; 37.65
832 ; 36.47
836 ; 44.20
840 ; 36.90
844 ; 12.38
848 ; 36.93
852 ; 14.12
856 ; 44.16
860 ; 18.56
864 ; 21.88
868 ; 24.53
872 ; 19.21
876 ; 56.28
880 ; 36.91
884 ; 17.65
888 ; 37.13
892 ; 51.18
896 ; 40.99
900 ; 25.19
904 ; 55.33
908 ; 24.97
912 ; 18.09
916 ; 25.62
920 ; 39.72
924 ; 39.15
928 ; 14.36
932 ; 32.69
936 ; 38.39
940 ; 19.01
944 ; 32.16
948 ; 36.41
952 ; 18.08
956 ; 45.61
960 ; 49.40
964 ; 19.56
968 ; 9.74
972 ; 34.65
976 ; 12.34
980 ; 47.44
984 ; 32.06
988 ; 27.80
992 ; 29.41
996 ; 43.53
1000 ; 59.43
1004 ; 54.99
1008 ; 42.62
1012 ; 39.61
1016 ; 61.07
1020 ; 75.14
1024 ; 88.03
1028 ; 134.48
1032 ; 169.80
1036 ; 352.71
1040 ; 967.25
1044 ; 3008.51
1048 ; 4586.26
1052 ; 2911.54
1056 ; 1068.31
1060 ; 390.17
1064 ; 237.08
1068 ; 123.97
1072 ; 78.54
1076 ; 98.52
1080 ; 68.70
1084 ; 77.10
1088 ; 50.04
1092 ; 54.93
1096 ; 41.41
1100 ; 56.06
1104 ; 52.49
1108 ; 29.22
1112 ; 37.71
1116 ; 44.49
1120 ; 60.07
1124 ; 47.33
1128 ; 41.15
1132 ; 19.99
1136 ; 25.98
1140 ; 45.51
1144 ; 13.53
1148 ; 15.83
1152 ; 34.84
1156 ; 15.08
1160 ; 31.92
1164 ; 27.67
1168 ; 32.39
1172 ; 42.75
1176 ; 58.01
1180 ; 9.09
1184 ; 42.14
1188 ; 14.73
1192 ; 26.70
1196 ; 31.91
1200 ; 17.61
1204 ; 47.63
1208 ; 15.02
1212 ; 31.53
1216 ; 34.85
1220 ; 13.99
1224 ; 60.94
1228 ; 14.00
1232 ; 42.60
1236 ; 28.51
1240 ; 17.05
1244 ; 19.58
1248 ; 23.51
1252 ; 22.36
1256 ; 2.87
1260 ; 27.73
1264 ; 43.63
1268 ; 37.51
1272 ; 33.86
1276 ; 46.38
1280 ; 18.91
1284 ; 48.46
1288 ; 31.42
1292 ; 82.43
1296 ; 38.58
1300 ; 66.95
1304 ; 58.83
1308 ; 37.74
1312 ; 56.80
1316 ; 97.23
1320 ; 61.34
1324 ; 59.74
1328 ; 60.57
1332 ; 86.58
1336 ; 67.23
1340 ; 90.95
1344 ; 104.65
1348 ; 155.43
1352 ; 143.33
1356 ; 188.05
1360 ; 135.76
1364 ; 123.05
1368 ; 70.76
1372 ; 89.46
1376 ; 92.90
1380 ; 49.05
1384 ; 49.13
1388 ; 22.48
1392 ; 53.07
1396 ; 24.36
1400 ; 97.89
1404 ; 46.07
1408 ; 87.66
1412 ; 96.64
1416 ; 86.56
1420 ; 105.41
1424 ; 90.72
1428 ; 100.59
1432 ; 109.16
1436 ; 143.46
1440 ; 116.17
1444 ; 107.38
1448 ; 102.18
1452 ; 73.27
1456 ; 94.81
1460 ; 83.27
1464 ; 93.96
1468 ; 96.77
1472 ; 68.38
1476 ; 19.02
1480 ; 56.35
1484 ; 50.71
1488 ; 95.86
1492 ; 51.92
1496 ; 88.06
1500 ; 88.17
1504 ; 49.55
1508 ; 25.45
1512 ; 41.50
1516 ; 78.01
1520 ; 92.57
1524 ; 60.42
1528 ; 6.61
1532 ; 34.41
1536 ; 41.24
1540 ; 22.39
1544 ; -31.18
1548 ; 60.76
1552 ; 70.04
1556 ; -5.35
1560 ; 53.00
1564 ; 15.15
1568 ; 0.84
1572 ; 46.94
1576 ; 13.45
1580 ; 56.93
1584 ; 48.88
1588 ; 14.95
1592 ; 54.56
1596 ; 70.61
1600 ; -25.43
1604 ; 41.27
1608 ; 29.25
1612 ; 20.39
1616 ; 10.86
1620 ; 59.33
1624 ; 73.58
1628 ; 81.06
1632 ; 27.24
1636 ; 120.29
1640 ; 105.17
1644 ; 49.14
1648 ; 38.69
1652 ; 82.21
1656 ; 76.14
1660 ; 53.30
1664 ; 102.29
1668 ; 51.38
1672 ; 43.08
1676 ; 8.58
1680 ; 31.27
1684 ; 41.59
1688 ; 25.83
1692 ; 61.25
1696 ; 16.34
1700 ; 44.21
1704 ; 0.80
1708 ; 21.17
1712 ; -6.50
1716 ; -9.87
1720 ; 39.14
1724 ; 107.13
1728 ; 49.45
1732 ; -57.45
1736 ; -34.30
1740 ; 83.25
1744 ; 45.55
1748 ; 12.11
1752 ; 60.04
1756 ; -46.61
1760 ; 50.29
1764 ; 51.75
1768 ; 58.32
