Raman Shift ; Dark Subtracted
176 ; 383.45
180 ; 357.35
184 ; 370.94
188 ; 363.57
192 ; 368.13
196 ; 373.77
200 ; 383.22
204 ; 372.62
208 ; 371.99
212 ; 371.72
216 ; 370.66
220 ; 357.13
224 ; 360.55
228 ; 359.15
232 ; 322.82
236 ; 285.31
240 ; 248.82
244 ; 249.62
248 ; 219.68
252 ; 190.83
256 ; 180.84
260 ; 182.56
264 ; 169.67
268 ; 169.82
272 ; 178.88
276 ; 158.52
280 ; 179.17
284 ; 174.80
288 ; 187.25
292 ; 182.15
296 ; 189.07
300 ; 201.14
304 ; 184.16
308 ; 197.14
312 ; 194.59
316 ; 196.72
320 ; 184.35
324 ; 177.59
328 ; 190.75
332 ; 194.03
336 ; 193.14
340 ; 207.24
344 ; 197.93
348 ; 210.95
352 ; 211.25
356 ; 210.02
360 ; 206.88
364 ; 207.85
368 ; 194.12
372 ; 168.84
376 ; 172.62
380 ; 170.64
384 ; 151.70
388 ; 166.18
392 ; 160.80
396 ; 138.27
400 ; 155.00
404 ; 153.36
408 ; 152.21
412 ; 153.20
416 ; 148.17
420 ; 163.00
424 ; 164.18
428 ; 134.77
432 ; 126.73
436 ; 126.83
440 ; 139.19
444 ; 127.38
448 ; 139.29
452 ; 135.06
456 ; 127.79
460 ; 125.76
464 ; 126.05
468 ; 136.63
472 ; 117.03
476 ; 115.19
480 ; 120.50
484 ; 128.47
488 ; 126.39
492 ; 141.55
496 ; 120.52
500 ; 113.36
504 ; 129.51
508 ; 127.68
512 ; 127.11
516 ; 117.49
520 ; 113.97
524 ; 123.19
528 ; 123.78
532 ; 131.31
536 ; 138.08
540 ; 125.44
544 ; 122.86
548 ; 128.75
552 ; 116.67
556 ; 105.76
560 ; 116.57
564 ; 108.86
568 ; 114.18
572 ; 121.96
576 ; 122.94
580 ; 106.37
584 ; 106.10
588 ; 106.94
592 ; 82.42
596 ; 98.47
600 ; 121.15
604 ; 103.90
608 ; 112.01
612 ; 107.26
616 ; 107.53
620 ; 108.11
624 ; 100.87
628 ; 86.15
632 ; 112.59
636 ; 125.13
640 ; 105.94
644 ; 109.38
648 ; 106.19
652 ; 115.09
656 ; 112.93
660 ; 109.62
664 ; 117.07
668 ; 115.90
672 ; 98.02
676 ; 113.74
680 ; 113.23
684 ; 95.99
688 ; 117.85
692 ; 118.74
696 ; 136.01
700 ; 139.61
704 ; 146.05
708 ; 149.58
712 ; 179.74
716 ; 173.89
720 ; 212.66
724 ; 243.42
728 ; 261.96
732 ; 246.84
736 ; 243.32
740 ; 212.68
744 ; 154.29
748 ; 114.88
752 ; 102.80
756 ; 96.20
760 ; 96.37
764 ; 101.70
768 ; 85.50
772 ; 101.61
776 ; 78.89
780 ; 90.32
784 ; 103.38
788 ; 92.74
792 ; 81.03
796 ; 89.17
800 ; 102.91
804 ; 97.28
808 ; 79.20
812 ; 80.80
816 ; 91.30
820 ; 104.53
824 ; 118.03
828 ; 90.97
832 ; 94.36
836 ; 80.10
840 ; 99.19
844 ; 67.16
848 ; 80.11
852 ; 75.91
856 ; 106.45
860 ; 93.23
864 ; 97.32
868 ; 69.23
872 ; 81.24
876 ; 80.74
880 ; 98.46
884 ; 73.95
888 ; 99.60
892 ; 102.09
896 ; 96.64
900 ; 101.46
904 ; 77.79
908 ; 74.21
912 ; 101.15
916 ; 117.34
920 ; 120.51
924 ; 101.45
928 ; 100.40
932 ; 98.19
936 ; 90.70
940 ; 67.22
944 ; 100.15
948 ; 89.40
952 ; 88.42
956 ; 91.77
960 ; 88.54
964 ; 113.79
968 ; 102.30
972 ; 91.72
976 ; 89.16
980 ; 99.81
984 ; 80.37
988 ; 100.46
992 ; 88.35
996 ; 88.23
1000 ; 104.07
1004 ; 114.40
1008 ; 118.85
1012 ; 107.34
1016 ; 107.33
1020 ; 124.48
1024 ; 137.24
1028 ; 164.52
1032 ; 184.93
1036 ; 196.27
1040 ; 251.28
1044 ; 308.82
1048 ; 617.75
1052 ; 2526.95
1056 ; 6241.67
1060 ; 5296.57
1064 ; 2005.72
1068 ; 838.17
1072 ; 378.59
1076 ; 223.41
1080 ; 204.94
1084 ; 156.40
1088 ; 146.16
1092 ; 164.02
1096 ; 153.85
1100 ; 133.88
1104 ; 126.45
1108 ; 125.50
1112 ; 97.57
1116 ; 138.53
1120 ; 142.29
1124 ; 135.86
1128 ; 106.69
1132 ; 105.99
1136 ; 115.53
1140 ; 107.61
1144 ; 108.80
1148 ; 110.63
1152 ; 96.76
1156 ; 112.20
1160 ; 56.17
1164 ; 89.18
1168 ; 119.86
1172 ; 114.38
1176 ; 118.37
1180 ; 81.76
1184 ; 68.83
1188 ; 104.99
1192 ; 80.17
1196 ; 99.34
1200 ; 116.65
1204 ; 104.17
1208 ; 115.80
1212 ; 89.93
1216 ; 52.90
1220 ; 84.06
1224 ; 86.43
1228 ; 96.91
1232 ; 87.51
1236 ; 71.31
1240 ; 84.51
1244 ; 60.26
1248 ; 70.74
1252 ; 106.76
1256 ; 91.86
1260 ; 94.69
1264 ; 63.75
1268 ; 108.45
1272 ; 119.49
1276 ; 120.47
1280 ; 124.66
1284 ; 110.13
1288 ; 126.77
1292 ; 170.30
1296 ; 142.21
1300 ; 144.60
1304 ; 141.09
1308 ; 130.30
1312 ; 158.05
1316 ; 110.01
1320 ; 135.87
1324 ; 163.73
1328 ; 100.86
1332 ; 184.52
1336 ; 110.88
1340 ; 169.71
1344 ; 136.82
1348 ; 138.30
1352 ; 127.66
1356 ; 213.53
1360 ; 194.46
1364 ; 173.85
1368 ; 151.65
1372 ; 186.23
1376 ; 169.76
1380 ; 128.26
1384 ; 146.44
1388 ; 197.40
1392 ; 138.79
1396 ; 116.48
1400 ; 124.36
1404 ; 165.82
1408 ; 172.47
1412 ; 175.78
1416 ; 234.99
1420 ; 244.32
1424 ; 283.80
1428 ; 345.52
1432 ; 349.78
1436 ; 375.67
1440 ; 265.06
1444 ; 247.08
1448 ; 237.59
1452 ; 192.64
1456 ; 223.28
1460 ; 154.68
1464 ; 193.09
1468 ; 130.78
1472 ; 104.21
1476 ; 144.73
1480 ; 133.27
1484 ; 73.03
1488 ; 72.78
1492 ; 64.29
1496 ; 123.07
1500 ; 207.07
1504 ; 92.04
1508 ; 74.75
1512 ; 74.37
1516 ; 93.62
1520 ; 96.28
1524 ; 126.32
1528 ; 146.14
1532 ; 109.50
1536 ; 99.07
1540 ; 96.81
1544 ; 83.08
1548 ; 84.90
1552 ; 112.61
1556 ; 112.02
1560 ; 103.13
1564 ; 107.08
1568 ; 83.57
1572 ; 109.96
1576 ; 70.55
1580 ; 158.80
1584 ; 119.85
1588 ; 111.00
1592 ; 130.60
1596 ; 78.45
1600 ; 121.67
1604 ; 75.48
1608 ; 117.20
1612 ; 88.17
1616 ; 146.57
1620 ; 149.45
1624 ; 126.91
1628 ; 20.53
1632 ; 74.50
1636 ; 188.32
1640 ; 126.43
1644 ; 135.18
1648 ; 157.55
1652 ; 189.52
1656 ; 161.81
1660 ; 163.08
1664 ; 217.09
1668 ; 97.74
1672 ; 55.47
1676 ; 60.64
1680 ; 113.14
1684 ; 120.55
1688 ; 105.29
1692 ; 95.92
1696 ; 71.40
1700 ; 42.31
1704 ; 75.72
1708 ; 162.65
1712 ; 131.60
1716 ; 19.16
1720 ; 108.06
1724 ; 80.94
1728 ; 89.56
1732 ; 128.82
1736 ; 139.59
1740 ; 85.79
1744 ; 87.18
1748 ; 98.54
1752 ; 75.63
1756 ; 21.63
1760 ; 109.56
1764 ; 137.35
1768 ; 120.45
1772 ; 26.27
1776 ; 116.41
1780 ; 38.96
1784 ; 120.75
1788 ; 107.30
1792 ; 109.67
1796 ; 56.65
1800 ; 128.27
1804 ; 135.36
1808 ; 85.53
1812 ; 5.47
1816 ; 114.24
1820 ; 80.30
1824 ; 54.94
1828 ; 100.03
1832 ; 131.32
1836 ; 111.94
1840 ; 126.60
1844 ; 103.83
1848 ; 142.37
1852 ; 73.63
1856 ; 116.54
1860 ; 174.42
1864 ; 132.58
1868 ; 118.67
1872 ; 165.63
1876 ; 68.05
1880 ; 130.38
1884 ; 108.72
1888 ; 89.48
1892 ; 39.87
1896 ; 185.35
1900 ; 118.26
1904 ; 147.81
1908 ; 67.88
1912 ; 98.32
1916 ; 193.86
1920 ; 12.16
1924 ; 143.75
1928 ; 105.16
1932 ; 101.09
1936 ; 55.56
1940 ; 43.01
1944 ; 104.17
1948 ; 137.95
1952 ; 103.48
1956 ; 52.56
1960 ; 151.30
1964 ; 114.15
1968 ; 77.43
1972 ; -19.85
1976 ; 86.13
1980 ; 67.91
1984 ; 185.11
1988 ; 191.54
1992 ; 25.50
1996 ; 161.27
2000 ; 148.55
2004 ; 94.29
2008 ; 124.60
2012 ; 242.73
2016 ; 87.92
2020 ; 200.04
2024 ; 201.69
2028 ; 98.46
2032 ; -30.94
2036 ; 207.82
