Raman Shift ; Dark Subtracted
176 ; 835.45
180 ; 803.31
184 ; 775.76
188 ; 770.09
192 ; 768.65
196 ; 795.18
200 ; 806.89
204 ; 780.67
208 ; 798.68
212 ; 781.44
216 ; 794.47
220 ; 750.19
224 ; 746.31
228 ; 697.79
232 ; 624.91
236 ; 577.17
240 ; 507.91
244 ; 459.56
248 ; 422.66
252 ; 379.43
256 ; 366.17
260 ; 361.42
264 ; 337.82
268 ; 341.74
272 ; 332.51
276 ; 313.21
280 ; 340.72
284 ; 314.62
288 ; 337.90
292 ; 358.11
296 ; 327.76
300 ; 334.24
304 ; 350.25
308 ; 360.54
312 ; 357.25
316 ; 350.24
320 ; 348.16
324 ; 344.40
328 ; 345.31
332 ; 336.45
336 ; 351.50
340 ; 357.41
344 ; 374.70
348 ; 377.04
352 ; 403.26
356 ; 393.66
360 ; 407.68
364 ; 391.04
368 ; 355.87
372 ; 339.48
376 ; 319.75
380 ; 312.32
384 ; 300.83
388 ; 303.77
392 ; 293.33
396 ; 289.00
400 ; 294.35
404 ; 279.37
408 ; 285.46
412 ; 256.60
416 ; 261.72
420 ; 280.30
424 ; 261.07
428 ; 257.10
432 ; 247.92
436 ; 243.04
440 ; 245.24
444 ; 250.77
448 ; 269.76
452 ; 235.18
456 ; 238.98
460 ; 228.04
464 ; 226.53
468 ; 221.77
472 ; 235.90
476 ; 238.13
480 ; 220.27
484 ; 251.60
488 ; 244.96
492 ; 236.10
496 ; 219.33
500 ; 225.12
504 ; 224.39
508 ; 217.27
512 ; 222.05
516 ; 228.75
520 ; 224.96
524 ; 220.62
528 ; 228.80
532 ; 242.79
536 ; 243.03
540 ; 229.80
544 ; 229.54
548 ; 224.25
552 ; 225.53
556 ; 200.39
560 ; 200.89
564 ; 200.42
568 ; 212.80
572 ; 203.90
576 ; 206.27
580 ; 198.47
584 ; 230.12
588 ; 204.24
592 ; 192.25
596 ; 197.77
600 ; 198.47
604 ; 202.99
608 ; 205.65
612 ; 204.73
616 ; 197.60
620 ; 203.09
624 ; 203.77
628 ; 199.87
632 ; 200.12
636 ; 188.71
640 ; 204.20
644 ; 197.70
648 ; 222.31
652 ; 207.33
656 ; 205.19
660 ; 222.73
664 ; 211.91
668 ; 211.42
672 ; 203.22
676 ; 230.07
680 ; 229.61
684 ; 229.31
688 ; 207.17
692 ; 223.30
696 ; 216.48
700 ; 214.47
704 ; 253.67
708 ; 253.60
712 ; 280.49
716 ; 342.91
720 ; 379.78
724 ; 439.79
728 ; 445.99
732 ; 438.65
736 ; 398.60
740 ; 334.43
744 ; 273.78
748 ; 229.92
752 ; 208.69
756 ; 182.60
760 ; 178.47
764 ; 172.21
768 ; 177.95
772 ; 163.40
776 ; 167.92
780 ; 174.12
784 ; 168.76
788 ; 162.69
792 ; 165.27
796 ; 173.11
800 ; 174.05
804 ; 164.39
808 ; 159.28
812 ; 161.07
816 ; 151.36
820 ; 156.26
824 ; 171.26
828 ; 167.17
832 ; 162.70
836 ; 176.14
840 ; 165.09
844 ; 141.79
848 ; 162.37
852 ; 150.05
856 ; 179.05
860 ; 162.44
864 ; 161.02
868 ; 150.47
872 ; 159.52
876 ; 147.23
880 ; 162.08
884 ; 174.00
888 ; 161.13
892 ; 167.55
896 ; 132.80
900 ; 163.33
904 ; 169.84
908 ; 148.95
912 ; 166.16
916 ; 185.44
920 ; 168.51
924 ; 164.03
928 ; 182.03
932 ; 183.24
936 ; 159.33
940 ; 144.47
944 ; 153.74
948 ; 149.64
952 ; 184.09
956 ; 184.18
960 ; 157.17
964 ; 172.23
968 ; 189.78
972 ; 181.24
976 ; 161.76
980 ; 168.92
984 ; 171.58
988 ; 195.22
992 ; 201.22
996 ; 193.70
1000 ; 181.97
1004 ; 212.61
1008 ; 228.76
1012 ; 196.44
1016 ; 212.18
1020 ; 222.87
1024 ; 268.08
1028 ; 279.56
1032 ; 316.13
1036 ; 384.59
