Raman Shift ; Dark Subtracted
176 ; 702.61
180 ; 672.15
184 ; 653.10
188 ; 643.37
192 ; 652.96
196 ; 654.70
200 ; 618.63
204 ; 616.14
208 ; 625.94
212 ; 606.04
216 ; 597.44
220 ; 589.03
224 ; 571.65
228 ; 526.45
232 ; 468.37
236 ; 417.55
240 ; 394.55
244 ; 339.70
248 ; 306.58
252 ; 291.19
256 ; 280.93
260 ; 273.42
264 ; 262.98
268 ; 259.34
272 ; 261.24
276 ; 232.95
280 ; 236.13
284 ; 236.49
288 ; 251.80
292 ; 245.92
296 ; 245.06
300 ; 244.39
304 ; 263.65
308 ; 263.00
312 ; 258.97
316 ; 233.78
320 ; 241.76
324 ; 232.92
328 ; 257.27
332 ; 243.39
336 ; 238.69
340 ; 248.01
344 ; 251.16
348 ; 265.11
352 ; 299.60
356 ; 292.37
360 ; 283.63
364 ; 274.69
368 ; 262.18
372 ; 227.53
376 ; 228.88
380 ; 232.78
384 ; 210.02
388 ; 194.45
392 ; 204.41
396 ; 195.28
400 ; 192.42
404 ; 202.11
408 ; 180.61
412 ; 184.86
416 ; 179.62
420 ; 189.51
424 ; 186.01
428 ; 186.73
432 ; 175.95
436 ; 175.45
440 ; 177.01
444 ; 174.04
448 ; 162.81
452 ; 169.69
456 ; 161.04
460 ; 153.36
464 ; 150.68
468 ; 170.63
472 ; 160.28
476 ; 165.70
480 ; 165.91
484 ; 167.72
488 ; 169.48
492 ; 151.77
496 ; 162.53
500 ; 156.40
504 ; 168.40
508 ; 157.85
512 ; 163.93
516 ; 172.18
520 ; 162.11
524 ; 166.76
528 ; 149.13
532 ; 153.90
536 ; 156.80
540 ; 164.70
544 ; 158.55
548 ; 161.46
552 ; 164.84
556 ; 146.59
560 ; 161.39
564 ; 154.22
568 ; 152.54
572 ; 160.99
576 ; 155.72
580 ; 137.59
584 ; 140.83
588 ; 135.31
592 ; 142.55
596 ; 134.05
600 ; 141.46
604 ; 136.85
608 ; 136.93
612 ; 140.80
616 ; 141.65
620 ; 120.87
624 ; 133.64
628 ; 137.30
632 ; 148.56
636 ; 149.85
640 ; 129.25
644 ; 138.42
648 ; 163.90
652 ; 163.07
656 ; 152.55
660 ; 161.25
664 ; 142.93
668 ; 157.95
672 ; 152.97
676 ; 166.99
680 ; 158.96
684 ; 138.61
688 ; 160.50
692 ; 147.14
696 ; 158.80
700 ; 168.78
704 ; 160.17
708 ; 171.10
712 ; 192.28
716 ; 241.17
720 ; 272.03
724 ; 295.43
728 ; 316.79
732 ; 290.68
736 ; 263.61
740 ; 225.55
744 ; 155.65
748 ; 142.06
752 ; 137.65
756 ; 109.40
760 ; 118.51
764 ; 136.81
768 ; 120.63
772 ; 123.96
776 ; 98.86
780 ; 107.14
784 ; 115.37
788 ; 105.38
792 ; 105.13
796 ; 111.29
800 ; 96.67
804 ; 111.05
808 ; 94.21
812 ; 114.57
816 ; 94.57
820 ; 92.16
824 ; 86.28
828 ; 103.03
832 ; 103.39
836 ; 123.70
840 ; 98.33
844 ; 101.44
848 ; 87.31
852 ; 99.81
856 ; 100.13
860 ; 115.17
864 ; 105.07
868 ; 102.22
872 ; 107.37
876 ; 107.03
880 ; 91.97
884 ; 105.18
888 ; 97.99
892 ; 110.35
896 ; 109.15
900 ; 84.65
904 ; 76.94
908 ; 103.23
912 ; 88.95
916 ; 108.79
920 ; 92.98
924 ; 108.41
928 ; 81.22
932 ; 90.92
936 ; 86.60
940 ; 96.75
944 ; 117.36
948 ; 128.00
952 ; 99.67
956 ; 103.53
960 ; 99.71
964 ; 88.96
968 ; 117.81
972 ; 115.16
976 ; 99.14
980 ; 108.99
984 ; 115.12
988 ; 126.28
992 ; 118.87
996 ; 107.45
1000 ; 136.32
1004 ; 133.79
1008 ; 138.85
1012 ; 137.31
1016 ; 148.91
1020 ; 146.69
1024 ; 177.29
1028 ; 186.38
1032 ; 190.55
1036 ; 271.49
1040 ; 339.47
1044 ; 478.12
1048 ; 898.20
1052 ; 4088.41
1056 ; 9554.19
1060 ; 7162.20
1064 ; 2313.67
1068 ; 965.97
1072 ; 490.97
1076 ; 299.41
1080 ; 235.80
1084 ; 189.86
1088 ; 200.51
1092 ; 175.44
1096 ; 160.25
1100 ; 154.07
1104 ; 149.98
1108 ; 138.96
1112 ; 147.16
1116 ; 130.09
1120 ; 145.96
1124 ; 154.96
1128 ; 194.82
1132 ; 170.23
1136 ; 127.38
1140 ; 125.96
1144 ; 135.12
1148 ; 129.98
1152 ; 147.04
1156 ; 103.67
1160 ; 109.49
1164 ; 118.77
1168 ; 135.09
1172 ; 100.19
1176 ; 87.15
1180 ; 102.32
1184 ; 102.49
1188 ; 80.93
1192 ; 99.41
1196 ; 115.24
1200 ; 105.77
1204 ; 106.38
1208 ; 107.85
1212 ; 86.29
1216 ; 96.85
1220 ; 84.10
1224 ; 98.94
1228 ; 110.09
1232 ; 119.89
1236 ; 82.09
1240 ; 92.98
1244 ; 98.04
1248 ; 88.79
1252 ; 94.65
1256 ; 87.17
1260 ; 135.75
1264 ; 87.27
1268 ; 112.68
1272 ; 83.50
1276 ; 73.59
1280 ; 106.77
1284 ; 119.92
1288 ; 168.38
1292 ; 200.61
1296 ; 178.64
1300 ; 148.36
1304 ; 145.19
1308 ; 143.56
1312 ; 127.57
1316 ; 83.86
1320 ; 151.44
1324 ; 141.70
1328 ; 136.97
1332 ; 138.04
1336 ; 199.23
1340 ; 181.06
1344 ; 195.84
1348 ; 206.06
1352 ; 206.44
1356 ; 232.31
1360 ; 220.95
1364 ; 262.71
1368 ; 226.18
1372 ; 207.22
1376 ; 181.53
1380 ; 190.48
1384 ; 183.75
1388 ; 213.31
1392 ; 143.19
1396 ; 159.95
1400 ; 157.83
1404 ; 142.91
1408 ; 182.54
1412 ; 192.58
1416 ; 229.01
1420 ; 221.38
1424 ; 295.81
1428 ; 344.71
1432 ; 418.91
1436 ; 393.07
1440 ; 331.70
1444 ; 325.38
1448 ; 259.25
1452 ; 226.23
1456 ; 192.29
1460 ; 185.32
1464 ; 214.01
1468 ; 170.43
1472 ; 129.50
1476 ; 148.55
1480 ; 156.61
1484 ; 100.09
1488 ; 166.87
1492 ; 112.44
1496 ; 151.18
1500 ; 102.26
1504 ; 80.66
1508 ; 103.61
1512 ; 134.09
1516 ; 77.40
1520 ; 77.44
1524 ; 79.59
1528 ; 96.67
1532 ; 92.20
1536 ; 107.75
1540 ; 91.85
1544 ; 115.71
1548 ; 107.23
1552 ; 91.84
1556 ; 69.75
1560 ; 77.92
1564 ; 58.19
1568 ; 38.49
1572 ; 153.97
1576 ; 54.40
1580 ; 73.71
1584 ; 42.69
1588 ; 68.52
1592 ; 116.98
1596 ; 78.93
1600 ; 115.83
1604 ; 106.53
1608 ; 44.27
1612 ; 79.50
1616 ; 118.52
1620 ; 90.09
1624 ; 177.60
1628 ; 128.44
1632 ; 146.41
1636 ; 155.12
1640 ; 111.71
1644 ; 186.58
1648 ; 171.26
1652 ; 205.81
1656 ; 142.13
1660 ; 190.14
1664 ; 158.79
1668 ; 157.41
1672 ; 114.25
1676 ; 128.48
1680 ; 71.32
1684 ; 21.91
1688 ; 130.85
1692 ; 139.21
1696 ; 73.37
1700 ; 136.42
1704 ; 22.43
1708 ; 113.80
1712 ; 41.44
1716 ; 26.78
1720 ; 103.16
1724 ; 88.03
1728 ; 24.17
1732 ; 81.44
1736 ; 104.34
1740 ; 69.90
1744 ; 74.06
1748 ; 102.66
