Raman Shift ; Dark Subtracted
176 ; 1051.49
180 ; 998.79
184 ; 975.23
188 ; 962.45
192 ; 970.89
196 ; 983.87
200 ; 980.19
204 ; 994.26
208 ; 999.01
212 ; 977.85
216 ; 1000.35
220 ; 1001.39
224 ; 959.59
228 ; 899.38
232 ; 828.44
236 ; 740.76
240 ; 672.54
244 ; 652.99
248 ; 615.82
252 ; 545.90
256 ; 522.57
260 ; 489.49
264 ; 486.18
268 ; 484.48
272 ; 499.48
276 ; 492.87
280 ; 477.25
284 ; 487.31
288 ; 496.84
292 ; 525.62
296 ; 525.52
300 ; 557.47
304 ; 549.78
308 ; 548.67
312 ; 591.20
316 ; 606.03
320 ; 606.49
324 ; 585.24
328 ; 546.20
332 ; 575.03
336 ; 616.98
340 ; 626.54
344 ; 647.44
348 ; 647.38
352 ; 664.26
356 ; 649.02
360 ; 650.05
364 ; 636.52
368 ; 615.05
372 ; 596.63
376 ; 563.20
380 ; 560.73
384 ; 555.37
388 ; 560.08
392 ; 525.83
396 ; 543.58
400 ; 543.84
404 ; 508.54
408 ; 490.00
412 ; 491.71
416 ; 490.05
420 ; 485.70
424 ; 503.48
428 ; 473.12
432 ; 475.11
436 ; 447.89
440 ; 446.63
444 ; 448.88
448 ; 445.41
452 ; 429.05
456 ; 425.23
460 ; 408.73
464 ; 396.78
468 ; 396.76
472 ; 403.62
476 ; 408.91
480 ; 381.61
484 ; 409.07
488 ; 392.30
492 ; 386.18
496 ; 382.52
500 ; 384.99
504 ; 345.92
508 ; 332.37
512 ; 355.09
516 ; 367.06
520 ; 363.15
524 ; 336.13
528 ; 341.16
532 ; 343.94
536 ; 342.89
540 ; 345.51
544 ; 330.64
548 ; 335.35
552 ; 339.17
556 ; 348.79
560 ; 336.74
564 ; 347.13
568 ; 335.70
572 ; 344.51
576 ; 341.64
580 ; 312.84
584 ; 311.78
588 ; 328.95
592 ; 317.17
596 ; 327.93
600 ; 330.98
604 ; 332.55
608 ; 318.18
612 ; 311.46
616 ; 321.12
