Raman Shift ; Dark Subtracted
176 ; 314.74
180 ; 309.95
184 ; 292.39
188 ; 295.92
192 ; 285.84
196 ; 286.45
200 ; 290.51
204 ; 306.21
208 ; 312.32
212 ; 287.55
216 ; 289.52
220 ; 287.24
224 ; 300.20
228 ; 278.21
232 ; 263.20
236 ; 216.12
240 ; 190.81
244 ; 164.75
248 ; 172.58
252 ; 151.65
256 ; 129.91
260 ; 133.43
264 ; 132.69
268 ; 124.50
272 ; 137.26
276 ; 127.30
280 ; 105.09
284 ; 117.26
288 ; 126.66
292 ; 128.24
296 ; 146.72
300 ; 147.51
304 ; 132.96
308 ; 133.94
312 ; 158.96
316 ; 138.51
320 ; 141.58
324 ; 126.24
328 ; 131.16
332 ; 150.35
336 ; 131.28
340 ; 131.01
344 ; 143.04
348 ; 136.31
352 ; 123.60
356 ; 134.50
360 ; 152.43
364 ; 161.58
368 ; 146.64
372 ; 106.58
376 ; 111.63
380 ; 107.05
384 ; 112.10
388 ; 121.43
392 ; 125.55
396 ; 115.24
400 ; 104.39
404 ; 121.14
408 ; 114.48
412 ; 120.72
416 ; 99.04
420 ; 89.88
424 ; 104.60
428 ; 102.62
432 ; 96.46
436 ; 96.29
440 ; 102.50
444 ; 93.08
448 ; 103.08
452 ; 103.36
456 ; 86.61
460 ; 84.94
464 ; 84.67
468 ; 86.14
472 ; 90.18
476 ; 99.09
480 ; 90.84
484 ; 97.98
488 ; 85.94
492 ; 83.45
496 ; 93.86
500 ; 82.30
504 ; 84.74
508 ; 75.72
512 ; 98.17
516 ; 91.63
520 ; 82.44
524 ; 77.52
528 ; 72.45
532 ; 96.44
536 ; 99.49
540 ; 87.19
544 ; 85.02
548 ; 79.87
552 ; 74.71
556 ; 71.27
560 ; 92.15
564 ; 79.95
568 ; 67.85
572 ; 72.78
576 ; 78.51
580 ; 80.41
584 ; 73.12
588 ; 72.25
592 ; 66.87
596 ; 82.18
600 ; 78.79
604 ; 89.02
608 ; 83.99
612 ; 85.09
616 ; 73.91
620 ; 67.44
624 ; 79.84
628 ; 58.30
632 ; 65.29
636 ; 80.19
640 ; 85.80
644 ; 79.34
648 ; 74.65
652 ; 66.95
656 ; 76.43
660 ; 82.93
664 ; 97.45
668 ; 85.97
672 ; 84.43
676 ; 75.59
680 ; 84.39
684 ; 86.31
688 ; 68.73
692 ; 69.54
696 ; 76.40
700 ; 87.19
704 ; 108.90
708 ; 100.00
712 ; 119.27
716 ; 109.85
720 ; 156.52
724 ; 193.27
728 ; 189.79
732 ; 167.16
736 ; 154.24
740 ; 130.80
744 ; 98.96
748 ; 87.45
752 ; 69.69
756 ; 62.63
760 ; 58.41
764 ; 78.29
768 ; 66.58
772 ; 58.22
776 ; 51.39
780 ; 51.97
784 ; 69.58
788 ; 56.37
792 ; 57.32
796 ; 69.82
800 ; 63.97
804 ; 79.19
808 ; 60.27
812 ; 62.87
816 ; 47.14
820 ; 66.89
824 ; 84.21
828 ; 69.99
832 ; 54.20
836 ; 66.75
840 ; 76.08
844 ; 63.36
848 ; 46.33
852 ; 53.80
856 ; 60.91
860 ; 61.37
864 ; 71.29
868 ; 64.37
872 ; 50.47
876 ; 64.49
880 ; 74.13
884 ; 71.12
888 ; 69.18
892 ; 51.67
896 ; 59.21
900 ; 79.86
904 ; 79.73
908 ; 69.30
912 ; 55.59
916 ; 56.82
920 ; 85.22
924 ; 56.79
928 ; 40.28
932 ; 57.30
936 ; 57.51
940 ; 58.43
944 ; 85.77
948 ; 58.64
952 ; 77.98
956 ; 73.54
960 ; 79.29
964 ; 36.52
968 ; 56.15
972 ; 66.73
976 ; 79.39
980 ; 101.73
984 ; 80.11
988 ; 73.26
992 ; 95.17
996 ; 100.09
1000 ; 80.09
1004 ; 68.53
1008 ; 68.56
1012 ; 80.60
1016 ; 114.40
1020 ; 78.83
1024 ; 57.89
1028 ; 80.56
1032 ; 135.00
1036 ; 149.62
1040 ; 139.61
1044 ; 243.99
1048 ; 492.79
1052 ; 1948.25
1056 ; 4387.76
1060 ; 3591.28
1064 ; 1346.43
1068 ; 558.20
1072 ; 236.17
1076 ; 170.84
1080 ; 144.50
1084 ; 160.91
1088 ; 116.92
1092 ; 120.97
1096 ; 83.86
1100 ; 64.01
1104 ; 109.39
1108 ; 93.56
1112 ; 90.70
1116 ; 95.99
1120 ; 105.93
1124 ; 113.80
1128 ; 110.65
1132 ; 70.39
1136 ; 66.72
1140 ; 99.30
1144 ; 103.08
1148 ; 66.71
1152 ; 60.13
1156 ; 72.98
1160 ; 71.59
1164 ; 54.54
1168 ; 66.05
1172 ; 87.15
1176 ; 96.16
1180 ; 36.00
1184 ; 29.65
1188 ; 56.90
1192 ; 91.91
1196 ; 76.55
1200 ; 60.00
1204 ; 71.01
1208 ; 58.86
1212 ; 55.37
1216 ; 45.41
1220 ; 44.15
1224 ; 63.05
1228 ; 79.93
1232 ; 40.59
1236 ; 45.97
1240 ; 57.59
1244 ; 87.43
1248 ; 69.03
1252 ; 72.18
1256 ; 55.02
1260 ; 88.65
1264 ; 95.14
1268 ; 28.29
1272 ; 128.73
1276 ; 100.41
1280 ; 67.29
1284 ; 76.21
1288 ; 100.65
1292 ; 127.96
1296 ; 139.36
1300 ; 86.12
1304 ; 57.43
1308 ; 75.84
1312 ; 103.94
1316 ; 89.82
1320 ; 78.88
1324 ; 96.10
1328 ; 121.66
1332 ; 73.35
1336 ; 61.80
1340 ; 101.02
1344 ; 89.33
1348 ; 114.22
1352 ; 145.04
1356 ; 131.60
1360 ; 120.31
1364 ; 144.01
1368 ; 96.66
1372 ; 100.58
1376 ; 149.43
1380 ; 106.88
1384 ; 86.24
1388 ; 112.87
1392 ; 106.10
1396 ; 91.34
1400 ; 111.81
1404 ; 113.24
1408 ; 142.06
1412 ; 143.59
1416 ; 141.18
1420 ; 134.62
1424 ; 199.01
1428 ; 195.36
1432 ; 248.55
1436 ; 280.33
1440 ; 260.37
1444 ; 172.38
1448 ; 162.25
1452 ; 163.38
1456 ; 161.83
1460 ; 137.73
1464 ; 138.19
1468 ; 122.08
1472 ; 106.93
1476 ; 90.21
1480 ; 49.25
1484 ; 111.73
1488 ; 17.37
1492 ; 42.30
1496 ; 29.04
1500 ; 79.13
1504 ; 125.08
1508 ; 78.80
1512 ; 32.35
1516 ; 47.73
1520 ; 67.40
1524 ; 62.66
1528 ; 79.79
1532 ; 98.26
1536 ; 49.22
1540 ; 29.84
1544 ; 20.54
1548 ; 71.23
1552 ; 91.34
1556 ; 31.22
1560 ; 77.27
1564 ; 97.66
1568 ; 7.57
1572 ; 54.86
1576 ; 92.16
1580 ; 106.92
1584 ; 39.74
1588 ; 35.22
1592 ; 58.19
1596 ; 104.99
1600 ; 73.59
1604 ; 59.61
1608 ; 62.70
1612 ; 71.19
1616 ; 67.91
1620 ; 130.98
1624 ; 129.42
1628 ; 98.34
1632 ; 48.67
1636 ; 48.77
1640 ; 29.90
1644 ; 131.18
1648 ; 121.66
1652 ; 163.49
1656 ; 108.73
1660 ; 93.03
1664 ; 67.45
1668 ; 111.83
1672 ; 75.91
1676 ; 85.64
1680 ; 160.76
1684 ; 84.37
1688 ; 56.71
1692 ; 51.00
1696 ; 118.01
1700 ; 36.78
1704 ; -8.66
1708 ; 121.81
1712 ; 81.85
1716 ; 1.42
1720 ; 28.71
1724 ; 144.18
1728 ; 39.79
1732 ; 35.83
1736 ; 13.08
1740 ; 93.55
1744 ; -16.70
1748 ; 39.93
1752 ; 87.08
1756 ; 30.63
1760 ; 45.13
1764 ; 25.14
1768 ; 25.02
1772 ; -69.41
1776 ; 74.26
1780 ; 108.02
1784 ; 11.17
1788 ; 4.23
1792 ; 59.84
1796 ; -4.41
1800 ; 10.31
1804 ; 68.73
1808 ; 62.64
1812 ; 101.22
1816 ; 43.02
1820 ; 64.52
1824 ; 72.69
1828 ; -25.15
1832 ; 124.06
1836 ; 114.44
1840 ; -15.81
1844 ; 41.43
1848 ; 118.63
1852 ; 31.45
1856 ; 75.09
1860 ; 77.67
1864 ; 25.18
1868 ; -23.75
1872 ; 35.83
1876 ; 103.96
1880 ; 0.78
1884 ; 180.78
1888 ; 94.24
1892 ; -13.12
1896 ; 117.75
1900 ; 138.97
1904 ; 9.32
1908 ; 51.94
1912 ; 130.63
1916 ; -13.07
1920 ; 71.84
1924 ; -39.46
1928 ; 32.56
1932 ; -35.19
1936 ; 153.84
1940 ; 123.46
1944 ; 101.99
1948 ; -31.13
1952 ; 154.75
1956 ; -100.79
1960 ; 92.92
1964 ; 98.58
1968 ; 45.61
1972 ; 59.89
1976 ; -2.62
1980 ; 21.55
1984 ; -31.19
1988 ; 107.04
1992 ; 78.48
1996 ; -69.84
2000 ; -89.87
2004 ; 169.25
2008 ; 62.06
2012 ; 99.93
2016 ; 40.50
2020 ; -57.43
2024 ; 37.36
2028 ; 117.10
2032 ; 35.29
2036 ; 15.47
2040 ; 89.41
2044 ; 112.22
2048 ; 31.71
2052 ; 178.43
2056 ; 75.06
2060 ; -0.05
2064 ; 159.26
2068 ; -186.24
2072 ; 87.43
2076 ; 264.61
2080 ; 2.49
2084 ; -15.16
2088 ; 205.01
2092 ; -82.94
2096 ; 9.93
2100 ; 280.01
2104 ; 1.93
2108 ; 15.02
2112 ; -33.51
2116 ; 19.51
2120 ; 85.15
2124 ; 165.64
2128 ; 62.15
2132 ; 128.38
2136 ; 120.99
2140 ; 31.58
2144 ; 1.95
2148 ; 101.80
2152 ; 261.89
2156 ; 282.82
2160 ; -3.97
2164 ; 145.44
2168 ; 78.83
2172 ; 118.29
2176 ; -12.38
2180 ; 32.37
2184 ; -142.05
2188 ; 118.85
2192 ; 252.53
2196 ; -59.43
2200 ; 194.14
2204 ; 202.43
2208 ; 49.30
2212 ; 56.16
2216 ; 260.32
2220 ; 67.14
2224 ; 147.40
2228 ; 147.54
2232 ; 20.68
2236 ; 17.67
2240 ; -89.44
2244 ; -83.09
2248 ; 106.74
2252 ; 154.55
2256 ; 11.77
2260 ; 142.54
2264 ; -101.49
2268 ; 216.47
2272 ; -150.64
2276 ; 34.41
2280 ; 298.16
2284 ; 111.58
2288 ; 182.67
2292 ; 329.58
2296 ; -30.85
2300 ; 158.59
2304 ; -36.06
2308 ; 65.23
2312 ; 272.61
2316 ; -174.28
2320 ; 51.73
2324 ; 300.52
2328 ; -46.12
2332 ; 267.22
2336 ; 59.10
2340 ; 73.74
2344 ; 300.94
2348 ; -194.54
2352 ; -110.57
2356 ; 270.53
2360 ; 124.68
2364 ; 280.30
2368 ; -111.79
2372 ; -68.58
2376 ; 135.83
2380 ; 98.49
2384 ; -41.49
2388 ; 133.56
2392 ; -30.56
2396 ; 15.92
2400 ; 88.68
2404 ; 263.99
2408 ; 230.53
2412 ; -233.35
2416 ; 123.01
2420 ; -156.55
2424 ; 114.73
2428 ; -584.78
2432 ; 47.63
2436 ; 323.42
2440 ; 68.06
2444 ; 334.30
2448 ; -2.37
2452 ; 235.05
2456 ; 531.24
2460 ; -4.66
2464 ; 359.19
2468 ; -495.60
2472 ; 372.44
2476 ; -97.04
2480 ; 0.92
2484 ; 56.13
2488 ; -431.29
2492 ; 269.01
2496 ; -56.42
2500 ; -4.69
