Raman Shift ; Dark Subtracted
176 ; 341.21
180 ; 354.16
184 ; 359.48
188 ; 345.55
192 ; 344.77
196 ; 345.71
200 ; 355.97
204 ; 354.18
208 ; 358.54
212 ; 402.90
216 ; 405.53
220 ; 384.92
224 ; 394.63
228 ; 354.05
232 ; 323.31
236 ; 301.20
240 ; 251.86
244 ; 230.04
248 ; 226.82
252 ; 205.29
256 ; 193.84
260 ; 188.49
264 ; 178.16
268 ; 162.58
272 ; 153.72
276 ; 148.19
280 ; 166.66
284 ; 177.95
288 ; 174.72
292 ; 158.87
296 ; 188.02
300 ; 173.77
304 ; 174.62
308 ; 181.54
312 ; 185.07
316 ; 163.58
320 ; 173.27
324 ; 182.02
328 ; 182.09
332 ; 182.32
336 ; 165.74
340 ; 179.96
344 ; 184.29
348 ; 192.51
352 ; 200.59
356 ; 202.70
360 ; 206.37
364 ; 200.76
368 ; 187.57
372 ; 180.59
376 ; 175.93
380 ; 177.43
384 ; 155.30
388 ; 156.70
392 ; 163.97
396 ; 164.71
400 ; 150.02
404 ; 132.83
408 ; 145.28
412 ; 146.31
416 ; 156.76
420 ; 142.94
424 ; 142.85
428 ; 146.55
432 ; 137.59
436 ; 132.86
440 ; 156.10
444 ; 136.03
448 ; 124.33
452 ; 132.38
456 ; 132.81
460 ; 127.09
464 ; 128.79
468 ; 121.68
472 ; 122.57
476 ; 110.19
480 ; 120.31
484 ; 132.83
488 ; 128.56
492 ; 105.55
496 ; 120.73
500 ; 125.39
504 ; 114.77
508 ; 117.48
512 ; 126.59
516 ; 129.25
520 ; 123.56
524 ; 136.08
528 ; 122.83
532 ; 111.62
536 ; 111.92
540 ; 98.70
544 ; 131.95
548 ; 132.48
552 ; 116.49
556 ; 119.26
560 ; 129.20
564 ; 128.31
568 ; 123.67
572 ; 112.91
576 ; 90.03
580 ; 93.11
584 ; 90.38
588 ; 113.24
592 ; 115.70
596 ; 90.22
600 ; 112.86
604 ; 110.00
608 ; 114.89
612 ; 118.00
616 ; 104.36
620 ; 84.18
624 ; 93.15
628 ; 104.38
632 ; 118.45
636 ; 113.74
640 ; 107.88
644 ; 109.33
648 ; 119.55
652 ; 134.20
656 ; 106.65
660 ; 117.01
664 ; 119.05
668 ; 120.57
672 ; 127.22
676 ; 121.42
680 ; 112.61
684 ; 123.55
688 ; 129.95
692 ; 126.41
696 ; 134.94
700 ; 106.53
704 ; 137.95
708 ; 147.39
712 ; 175.15
716 ; 215.94
720 ; 221.03
724 ; 248.33
728 ; 264.62
732 ; 275.11
736 ; 229.36
740 ; 179.43
744 ; 143.44
748 ; 119.79
752 ; 114.79
756 ; 119.40
760 ; 100.84
764 ; 88.52
768 ; 78.58
772 ; 94.42
776 ; 111.63
780 ; 91.19
784 ; 98.30
788 ; 93.05
792 ; 84.47
796 ; 103.68
800 ; 92.98
804 ; 92.66
808 ; 78.08
812 ; 96.86
816 ; 100.33
820 ; 81.06
824 ; 95.74
828 ; 82.08
832 ; 76.81
836 ; 94.82
840 ; 71.32
844 ; 93.06
848 ; 66.82
852 ; 105.77
856 ; 89.47
860 ; 76.32
864 ; 100.63
868 ; 102.26
872 ; 99.73
876 ; 102.03
880 ; 75.69
884 ; 82.22
888 ; 93.39
892 ; 116.48
896 ; 59.84
900 ; 102.43
904 ; 84.97
908 ; 106.87
912 ; 79.38
916 ; 85.93
920 ; 99.46
924 ; 61.50
928 ; 123.36
932 ; 108.30
936 ; 74.93
940 ; 73.71
944 ; 105.14
948 ; 117.47
952 ; 97.38
956 ; 110.08
960 ; 110.88
964 ; 84.70
968 ; 101.60
