Raman Shift ; Dark Subtracted
176 ; 661.72
180 ; 643.23
184 ; 641.87
188 ; 615.65
192 ; 591.27
196 ; 633.04
200 ; 635.22
204 ; 633.75
208 ; 644.24
212 ; 646.49
216 ; 645.37
220 ; 647.15
224 ; 629.82
228 ; 595.52
232 ; 547.88
236 ; 473.59
240 ; 418.40
244 ; 379.93
248 ; 371.43
252 ; 338.19
256 ; 322.93
260 ; 296.73
264 ; 278.50
268 ; 277.40
272 ; 284.91
276 ; 275.28
280 ; 264.61
284 ; 265.31
288 ; 289.55
292 ; 292.13
296 ; 295.85
300 ; 297.95
304 ; 299.28
308 ; 304.13
312 ; 315.03
316 ; 308.26
320 ; 306.88
324 ; 295.57
328 ; 295.88
332 ; 297.24
336 ; 314.40
340 ; 302.46
344 ; 314.79
348 ; 321.95
352 ; 327.24
356 ; 351.08
360 ; 354.78
364 ; 330.42
368 ; 304.18
372 ; 295.79
376 ; 289.21
380 ; 282.67
384 ; 277.19
388 ; 273.05
392 ; 251.71
396 ; 244.62
400 ; 270.62
404 ; 236.15
408 ; 244.64
412 ; 251.76
416 ; 237.30
420 ; 237.68
424 ; 236.78
428 ; 241.09
432 ; 218.55
436 ; 228.75
440 ; 226.42
444 ; 208.68
448 ; 215.80
452 ; 223.96
456 ; 220.32
460 ; 224.67
464 ; 218.24
468 ; 197.10
472 ; 211.88
476 ; 204.44
480 ; 193.55
484 ; 194.29
488 ; 188.53
492 ; 195.96
496 ; 202.81
500 ; 194.76
504 ; 185.22
508 ; 197.14
512 ; 195.19
516 ; 202.39
520 ; 189.86
524 ; 177.03
528 ; 192.25
532 ; 182.18
536 ; 196.40
540 ; 200.75
544 ; 178.12
548 ; 170.74
552 ; 186.38
556 ; 183.43
560 ; 199.33
564 ; 183.90
568 ; 181.21
572 ; 163.85
576 ; 187.65
580 ; 177.38
584 ; 182.78
588 ; 176.17
592 ; 165.94
596 ; 174.73
600 ; 176.71
604 ; 176.39
608 ; 164.97
612 ; 152.78
616 ; 150.96
620 ; 171.23
624 ; 169.21
628 ; 162.27
632 ; 162.41
636 ; 176.08
640 ; 161.71
644 ; 174.74
648 ; 190.60
652 ; 178.08
656 ; 158.49
660 ; 190.74
664 ; 195.21
668 ; 182.58
672 ; 181.95
676 ; 173.10
680 ; 204.65
684 ; 196.89
688 ; 196.05
692 ; 198.18
696 ; 190.31
700 ; 216.15
704 ; 206.54
708 ; 223.76
712 ; 233.47
716 ; 309.46
720 ; 349.04
724 ; 409.54
728 ; 441.77
732 ; 395.07
736 ; 344.14
740 ; 298.93
744 ; 252.77
748 ; 214.93
752 ; 171.41
756 ; 161.02
760 ; 161.28
764 ; 151.32
768 ; 135.16
772 ; 147.02
776 ; 139.48
780 ; 137.75
784 ; 154.42
788 ; 158.43
792 ; 141.22
796 ; 110.52
800 ; 143.11
804 ; 148.21
808 ; 137.72
812 ; 133.58
816 ; 113.05
820 ; 128.35
824 ; 155.41
828 ; 146.46
832 ; 132.42
836 ; 121.87
840 ; 145.63
844 ; 124.05
848 ; 137.39
852 ; 113.90
856 ; 134.51
860 ; 146.06
864 ; 149.15
868 ; 144.82
872 ; 151.34
876 ; 139.36
880 ; 165.65
884 ; 138.82
888 ; 119.14
892 ; 124.24
896 ; 163.38
900 ; 160.53
904 ; 146.74
908 ; 132.74
912 ; 129.10
916 ; 137.88
920 ; 147.39
924 ; 156.60
928 ; 125.49
932 ; 150.18
936 ; 164.54
940 ; 162.32
944 ; 157.49
948 ; 120.27
952 ; 130.63
956 ; 151.03
960 ; 160.29
964 ; 142.95
968 ; 137.67
972 ; 166.08
976 ; 172.65
980 ; 175.80
984 ; 134.63
988 ; 127.14
992 ; 158.09
996 ; 148.94
1000 ; 165.62
1004 ; 151.88
1008 ; 164.05
1012 ; 179.74
1016 ; 200.74
1020 ; 199.18
1024 ; 212.86
1028 ; 215.50
1032 ; 271.81
1036 ; 359.12
1040 ; 378.26
1044 ; 563.19
1048 ; 1093.96
1052 ; 4822.15
1056 ; 11035.08
1060 ; 8753.42
1064 ; 2825.68
1068 ; 1325.51
1072 ; 659.16
1076 ; 423.85
1080 ; 322.68
1084 ; 289.60
1088 ; 282.11
1092 ; 229.83
1096 ; 190.88
1100 ; 202.54
1104 ; 194.91
1108 ; 162.54
1112 ; 176.50
1116 ; 201.40
1120 ; 206.10
1124 ; 239.04
1128 ; 224.67
1132 ; 196.78
1136 ; 177.71
1140 ; 168.84
1144 ; 189.22
1148 ; 136.02
1152 ; 159.95
1156 ; 182.93
1160 ; 171.87
1164 ; 129.25
1168 ; 162.27
1172 ; 158.91
1176 ; 168.63
1180 ; 120.52
1184 ; 101.81
1188 ; 138.30
1192 ; 150.79
1196 ; 147.61
1200 ; 116.81
1204 ; 141.10
1208 ; 151.57
1212 ; 167.61
1216 ; 122.61
1220 ; 127.25
1224 ; 132.76
1228 ; 114.50
1232 ; 116.47
1236 ; 103.67
1240 ; 130.76
1244 ; 179.77
1248 ; 135.35
1252 ; 118.68
1256 ; 130.59
1260 ; 143.50
1264 ; 137.70
1268 ; 116.02
1272 ; 139.36
1276 ; 142.43
1280 ; 165.27
1284 ; 167.46
1288 ; 189.78
1292 ; 275.04
1296 ; 270.05
1300 ; 213.71
1304 ; 214.43
1308 ; 190.45
1312 ; 245.32
1316 ; 221.51
1320 ; 219.05
1324 ; 176.43
1328 ; 216.04
1332 ; 202.91
1336 ; 228.42
1340 ; 225.76
1344 ; 303.59
1348 ; 258.66
1352 ; 273.30
1356 ; 306.20
1360 ; 316.14
1364 ; 295.47
1368 ; 292.42
1372 ; 243.90
1376 ; 276.66
1380 ; 252.40
1384 ; 182.35
1388 ; 210.67
1392 ; 232.07
1396 ; 190.73
1400 ; 218.23
1404 ; 213.50
1408 ; 242.40
1412 ; 301.01
1416 ; 313.36
1420 ; 424.41
1424 ; 495.32
1428 ; 611.33
1432 ; 539.22
1436 ; 583.94
1440 ; 557.60
1444 ; 486.30
1448 ; 383.04
1452 ; 332.54
1456 ; 346.16
1460 ; 281.36
1464 ; 239.11
1468 ; 276.75
1472 ; 193.04
1476 ; 179.69
1480 ; 204.01
1484 ; 197.78
1488 ; 217.87
1492 ; 125.20
1496 ; 106.55
1500 ; 168.46
1504 ; 172.55
1508 ; 145.64
1512 ; 166.79
1516 ; 167.53
1520 ; 177.36
1524 ; 154.09
1528 ; 165.88
1532 ; 141.24
1536 ; 144.89
1540 ; 130.46
1544 ; 117.40
1548 ; 124.40
1552 ; 152.26
1556 ; 76.01
1560 ; 155.45
1564 ; 193.42
1568 ; 143.31
1572 ; 82.92
1576 ; 188.15
1580 ; 147.53
1584 ; 112.77
1588 ; 145.92
1592 ; 170.95
1596 ; 189.55
1600 ; 111.48
1604 ; 159.30
1608 ; 138.61
1612 ; 173.75
1616 ; 219.05
1620 ; 187.52
1624 ; 220.34
1628 ; 169.22
1632 ; 167.95
1636 ; 266.50
1640 ; 291.41
1644 ; 172.06
1648 ; 204.69
1652 ; 314.42
1656 ; 258.85
1660 ; 243.61
1664 ; 255.19
1668 ; 255.08
1672 ; 199.16
1676 ; 114.50
1680 ; 199.69
1684 ; 134.80
1688 ; 130.05
1692 ; 207.17
1696 ; 232.41
1700 ; 118.48
1704 ; 89.86
1708 ; 159.41
1712 ; 64.12
1716 ; 76.39
1720 ; 184.00
1724 ; 168.42
1728 ; 123.67
1732 ; 93.69
1736 ; 161.98
1740 ; 148.99
1744 ; 119.77
1748 ; 141.59
1752 ; 179.85
1756 ; 132.25
1760 ; 75.11
1764 ; 198.74
1768 ; 164.44
1772 ; 119.43
1776 ; 195.59
1780 ; 219.71
1784 ; 87.07
1788 ; 70.26
1792 ; 216.13
1796 ; 120.74
1800 ; 85.28
1804 ; 209.13
1808 ; 192.23
1812 ; 41.62
1816 ; 156.43
1820 ; 105.58
1824 ; 238.43
1828 ; 167.49
1832 ; 299.00
1836 ; 164.74
1840 ; 104.45
1844 ; 56.88
1848 ; 201.20
1852 ; 81.20
1856 ; 180.25
1860 ; 153.03
1864 ; 148.27
1868 ; 180.25
1872 ; 183.14
1876 ; 178.93
1880 ; 148.19
1884 ; 244.98
1888 ; 164.01
1892 ; 128.78
1896 ; 109.96
1900 ; 217.81
1904 ; 188.79
1908 ; 113.74
1912 ; 194.96
1916 ; 133.86
1920 ; 0.07
1924 ; 193.02
1928 ; 298.18
1932 ; 33.79
1936 ; 180.99
1940 ; 212.08
1944 ; 52.78
1948 ; 71.05
1952 ; 208.93
1956 ; 83.03
1960 ; 78.65
1964 ; 304.82
1968 ; 114.66
1972 ; 214.78
1976 ; 61.22
1980 ; 253.21
1984 ; 60.94
1988 ; 226.05
1992 ; 145.91
1996 ; -58.81
2000 ; 273.49
2004 ; 316.61
2008 ; 169.32
2012 ; 119.40
2016 ; 194.89
2020 ; 137.66
2024 ; 205.33
2028 ; 171.45
2032 ; 99.46
2036 ; 216.48
2040 ; 197.90
2044 ; 270.46
2048 ; 175.66
2052 ; 321.52
2056 ; 239.90
2060 ; 245.29
2064 ; 249.94
2068 ; 94.99
2072 ; 63.45
2076 ; 306.69
2080 ; 37.24
2084 ; 227.09
2088 ; 345.29
2092 ; 286.54
2096 ; 93.50
2100 ; 247.03
2104 ; 130.48
2108 ; 116.46
2112 ; 241.11
2116 ; 52.08
2120 ; 140.00
2124 ; 289.87
2128 ; 71.36
2132 ; 126.69
2136 ; 123.74
2140 ; 45.74
2144 ; 315.74
2148 ; 420.36
2152 ; 207.43
2156 ; 208.45
2160 ; 70.94
2164 ; 61.26
2168 ; 307.10
2172 ; 238.42
2176 ; 185.97
2180 ; 285.02
2184 ; 216.50
2188 ; 233.26
2192 ; 358.16
2196 ; 107.80
2200 ; 27.82
2204 ; 233.01
2208 ; 174.53
2212 ; 154.38
2216 ; 143.61
2220 ; -11.35
2224 ; 260.17
2228 ; 293.62
2232 ; 73.77
2236 ; 409.16
2240 ; 312.09
2244 ; 191.85
2248 ; 280.56
2252 ; 117.77
2256 ; 325.12
2260 ; 374.64
2264 ; 256.92
2268 ; 443.36
2272 ; 329.73
2276 ; 312.12
2280 ; 282.38
2284 ; -30.48
2288 ; 217.65
2292 ; 219.27
2296 ; -61.17
2300 ; 412.23
2304 ; 421.53
2308 ; 251.57
2312 ; 380.76
2316 ; 343.72
2320 ; 77.26
2324 ; 328.44
2328 ; 264.92
2332 ; 533.22
2336 ; 335.89
2340 ; 143.00
2344 ; 410.01
2348 ; 67.04
2352 ; 174.62
2356 ; 485.67
2360 ; 123.40
2364 ; 265.85
2368 ; 296.79
2372 ; 616.07
2376 ; 272.85
2380 ; 236.61
2384 ; 406.77
2388 ; 6.32
2392 ; 228.68
2396 ; 665.45
2400 ; 304.50
2404 ; 705.99
2408 ; 151.03
2412 ; 375.15
2416 ; 473.60
2420 ; 14.54
2424 ; 452.17
2428 ; 332.00
2432 ; 362.76
2436 ; 560.46
2440 ; 85.72
2444 ; 685.43
2448 ; 513.57
2452 ; 374.41
2456 ; 467.91
2460 ; 376.20
2464 ; 647.86
2468 ; 17.62
2472 ; 280.67
2476 ; 285.35
2480 ; 489.63
2484 ; 385.04
2488 ; 96.65
2492 ; 438.88
2496 ; 107.75
2500 ; 342.20
