Raman Shift ; Dark Subtracted
176 ; 415.34
180 ; 398.52
184 ; 407.08
188 ; 397.53
192 ; 399.71
196 ; 400.19
200 ; 400.08
204 ; 413.63
208 ; 430.34
212 ; 433.34
216 ; 438.26
220 ; 439.11
224 ; 426.82
228 ; 405.20
232 ; 380.49
236 ; 320.13
240 ; 287.66
244 ; 272.98
248 ; 233.36
252 ; 219.23
256 ; 215.22
260 ; 204.32
264 ; 191.99
268 ; 174.85
272 ; 191.14
276 ; 180.72
280 ; 181.56
284 ; 202.95
288 ; 188.38
292 ; 189.65
296 ; 197.72
300 ; 208.50
304 ; 207.24
308 ; 209.81
312 ; 221.71
316 ; 195.27
320 ; 199.20
324 ; 188.90
328 ; 213.75
332 ; 198.92
336 ; 204.60
340 ; 216.49
344 ; 225.62
348 ; 238.10
352 ; 240.66
356 ; 237.51
360 ; 224.05
364 ; 230.84
368 ; 211.82
372 ; 200.99
376 ; 198.96
380 ; 194.30
384 ; 184.64
388 ; 180.70
392 ; 182.24
396 ; 176.95
400 ; 178.40
404 ; 169.71
408 ; 177.54
412 ; 163.11
416 ; 177.94
420 ; 186.98
424 ; 155.34
428 ; 168.80
432 ; 169.58
436 ; 150.60
440 ; 166.63
444 ; 153.91
448 ; 139.20
452 ; 155.67
456 ; 156.38
460 ; 152.69
464 ; 161.86
468 ; 148.52
472 ; 136.74
476 ; 144.73
480 ; 148.56
484 ; 158.01
488 ; 144.66
492 ; 140.80
496 ; 137.67
500 ; 157.11
504 ; 147.66
508 ; 140.51
512 ; 132.98
516 ; 139.66
520 ; 128.66
524 ; 118.14
528 ; 124.70
532 ; 132.60
536 ; 135.34
540 ; 123.02
544 ; 148.42
548 ; 123.67
552 ; 130.29
556 ; 139.75
560 ; 136.73
564 ; 125.87
568 ; 125.52
572 ; 114.96
576 ; 120.98
580 ; 128.05
584 ; 114.51
588 ; 120.93
592 ; 113.33
596 ; 117.07
600 ; 128.75
604 ; 137.37
608 ; 118.51
612 ; 120.92
616 ; 124.36
620 ; 121.33
624 ; 130.61
628 ; 135.04
632 ; 115.00
636 ; 116.12
640 ; 130.01
644 ; 124.18
648 ; 125.93
652 ; 139.93
656 ; 133.68
660 ; 120.42
664 ; 137.13
668 ; 151.68
672 ; 138.24
676 ; 132.36
680 ; 148.27
684 ; 143.10
688 ; 152.95
692 ; 151.97
696 ; 146.77
700 ; 148.90
704 ; 150.02
708 ; 167.98
712 ; 193.24
716 ; 217.34
720 ; 265.53
724 ; 316.95
728 ; 303.26
732 ; 308.97
736 ; 250.54
740 ; 228.00
744 ; 162.23
748 ; 133.30
752 ; 130.24
756 ; 139.97
760 ; 118.39
764 ; 123.03
768 ; 99.05
772 ; 100.74
776 ; 102.21
780 ; 105.95
784 ; 107.89
788 ; 113.57
792 ; 109.74
796 ; 119.47
800 ; 119.04
804 ; 91.54
808 ; 101.57
812 ; 99.24
816 ; 108.16
820 ; 112.08
824 ; 102.47
828 ; 119.92
832 ; 111.68
836 ; 124.42
840 ; 89.16
844 ; 127.93
848 ; 91.51
852 ; 119.26
856 ; 103.21
860 ; 101.25
864 ; 113.57
868 ; 122.33
872 ; 123.01
876 ; 85.83
880 ; 112.70
884 ; 110.68
888 ; 102.38
892 ; 102.34
896 ; 91.02
900 ; 102.71
904 ; 110.81
908 ; 109.78
912 ; 119.45
916 ; 110.35
920 ; 91.66
924 ; 100.87
928 ; 101.26
932 ; 135.82
936 ; 96.55
940 ; 102.72
944 ; 108.75
948 ; 100.98
952 ; 110.24
956 ; 94.74
960 ; 99.61
964 ; 96.39
968 ; 115.56
972 ; 119.39
976 ; 128.09
980 ; 113.95
984 ; 112.30
988 ; 113.45
992 ; 87.11
996 ; 111.83
1000 ; 129.75
1004 ; 127.38
1008 ; 130.32
1012 ; 133.40
1016 ; 138.78
1020 ; 142.81
1024 ; 134.55
1028 ; 133.15
1032 ; 166.64
1036 ; 241.33
1040 ; 299.46
1044 ; 376.65
1048 ; 730.23
1052 ; 3126.33
1056 ; 7118.81
1060 ; 5731.28
1064 ; 1995.30
1068 ; 811.91
1072 ; 410.91
1076 ; 275.29
1080 ; 231.03
1084 ; 184.15
1088 ; 168.35
1092 ; 163.76
1096 ; 151.60
1100 ; 131.95
1104 ; 123.79
1108 ; 139.17
1112 ; 117.66
1116 ; 130.88
1120 ; 128.13
1124 ; 144.96
1128 ; 171.03
1132 ; 149.84
1136 ; 127.33
1140 ; 120.39
1144 ; 132.83
1148 ; 105.86
1152 ; 121.10
1156 ; 116.62
1160 ; 143.69
1164 ; 125.68
1168 ; 82.96
1172 ; 81.21
1176 ; 75.93
1180 ; 96.19
1184 ; 96.12
1188 ; 90.82
1192 ; 122.38
1196 ; 90.09
1200 ; 70.07
1204 ; 98.75
1208 ; 87.12
1212 ; 88.58
1216 ; 110.84
1220 ; 117.67
1224 ; 103.54
1228 ; 98.93
1232 ; 116.18
1236 ; 80.29
1240 ; 111.24
1244 ; 88.14
1248 ; 130.81
1252 ; 102.86
1256 ; 90.83
1260 ; 108.73
1264 ; 108.26
1268 ; 99.24
1272 ; 91.66
1276 ; 103.21
1280 ; 125.96
1284 ; 135.56
1288 ; 159.71
1292 ; 144.26
1296 ; 171.28
1300 ; 150.56
1304 ; 115.26
1308 ; 159.69
1312 ; 147.36
1316 ; 146.74
1320 ; 154.49
1324 ; 151.02
1328 ; 172.87
1332 ; 135.17
1336 ; 188.37
1340 ; 199.45
1344 ; 194.60
1348 ; 223.55
1352 ; 213.33
1356 ; 225.20
1360 ; 215.29
1364 ; 223.29
1368 ; 196.91
1372 ; 181.42
1376 ; 216.77
1380 ; 187.73
1384 ; 155.22
1388 ; 194.29
1392 ; 116.30
1396 ; 166.46
1400 ; 184.68
1404 ; 165.42
1408 ; 182.47
1412 ; 197.60
1416 ; 275.32
1420 ; 290.68
1424 ; 356.56
1428 ; 393.77
1432 ; 411.63
1436 ; 451.64
1440 ; 342.70
