Raman Shift ; Dark Subtracted
176 ; 518.69
180 ; 509.63
184 ; 493.69
188 ; 479.89
192 ; 470.93
196 ; 478.12
200 ; 496.21
204 ; 484.91
208 ; 482.66
212 ; 474.27
216 ; 481.78
220 ; 493.69
224 ; 505.23
228 ; 453.80
232 ; 421.12
236 ; 385.26
240 ; 326.49
244 ; 320.77
248 ; 302.49
252 ; 281.23
256 ; 259.50
260 ; 230.95
264 ; 238.34
268 ; 237.12
272 ; 245.92
276 ; 230.65
280 ; 228.53
284 ; 219.03
288 ; 227.86
292 ; 241.70
296 ; 268.13
300 ; 250.89
304 ; 245.68
308 ; 255.37
312 ; 257.60
316 ; 258.36
320 ; 241.99
324 ; 244.19
328 ; 250.82
332 ; 245.22
336 ; 260.80
340 ; 269.82
344 ; 273.24
348 ; 272.94
352 ; 283.69
356 ; 285.70
360 ; 285.29
364 ; 281.87
368 ; 271.16
372 ; 242.65
376 ; 249.52
380 ; 247.29
384 ; 248.03
388 ; 230.53
392 ; 217.17
396 ; 224.68
400 ; 232.98
404 ; 227.83
408 ; 209.19
412 ; 225.04
416 ; 198.90
420 ; 205.90
424 ; 196.80
428 ; 220.13
432 ; 204.28
436 ; 177.85
440 ; 194.86
444 ; 187.23
448 ; 208.26
452 ; 195.48
456 ; 193.61
460 ; 185.26
464 ; 188.67
468 ; 179.19
472 ; 193.45
476 ; 200.19
480 ; 175.31
484 ; 167.48
488 ; 174.47
492 ; 195.48
496 ; 183.48
500 ; 173.81
504 ; 165.88
508 ; 171.44
512 ; 161.75
516 ; 188.03
520 ; 169.16
524 ; 162.79
528 ; 153.56
532 ; 160.82
536 ; 176.09
540 ; 175.18
544 ; 165.76
548 ; 162.38
552 ; 163.83
556 ; 173.37
560 ; 145.10
564 ; 151.51
568 ; 157.81
572 ; 156.63
576 ; 169.83
580 ; 184.30
584 ; 163.39
588 ; 163.58
592 ; 141.09
596 ; 153.56
600 ; 149.77
604 ; 142.37
608 ; 137.89
612 ; 131.50
616 ; 154.51
620 ; 159.49
624 ; 149.07
628 ; 142.01
632 ; 146.24
636 ; 155.44
640 ; 167.48
644 ; 154.52
648 ; 129.54
652 ; 164.68
656 ; 141.07
660 ; 155.03
664 ; 164.37
668 ; 163.96
672 ; 166.00
676 ; 142.94
680 ; 165.86
684 ; 174.57
688 ; 179.10
692 ; 152.58
696 ; 165.50
700 ; 179.34
704 ; 196.53
708 ; 192.14
712 ; 203.31
716 ; 255.25
720 ; 297.59
724 ; 320.20
728 ; 318.54
732 ; 309.35
736 ; 284.60
740 ; 245.99
744 ; 184.37
748 ; 163.17
752 ; 160.89
756 ; 157.42
760 ; 150.61
764 ; 139.28
768 ; 134.29
772 ; 134.15
776 ; 114.36
780 ; 142.43
784 ; 149.60
788 ; 131.34
792 ; 118.25
796 ; 121.64
800 ; 129.58
804 ; 144.55
808 ; 111.38
812 ; 102.38
816 ; 116.67
820 ; 138.01
824 ; 138.25
828 ; 139.90
832 ; 139.77
836 ; 102.52
840 ; 118.80
844 ; 136.60
848 ; 123.67
852 ; 103.63
856 ; 105.21
860 ; 137.81
864 ; 147.09
868 ; 108.88
872 ; 106.38
876 ; 114.10
880 ; 133.67
884 ; 130.23
888 ; 115.84
892 ; 145.63
896 ; 140.57
900 ; 157.89
904 ; 119.82
908 ; 126.64
912 ; 138.80
916 ; 147.98
920 ; 133.01
924 ; 122.73
928 ; 114.61
932 ; 155.49
936 ; 153.73
940 ; 152.46
944 ; 123.01
948 ; 108.73
952 ; 159.53
956 ; 129.70
960 ; 135.59
964 ; 118.22
968 ; 117.04
972 ; 141.48
976 ; 157.39
980 ; 122.66
984 ; 120.88
988 ; 116.74
992 ; 151.70
996 ; 156.09
1000 ; 177.38
1004 ; 140.93
1008 ; 149.35
1012 ; 163.50
1016 ; 163.77
1020 ; 164.23
1024 ; 185.71
1028 ; 196.84
1032 ; 246.70
1036 ; 287.49
1040 ; 306.13
1044 ; 392.10
1048 ; 741.93
1052 ; 3115.70
1056 ; 7486.98
1060 ; 6280.22
1064 ; 2319.09
1068 ; 965.05
1072 ; 493.52
1076 ; 314.99
1080 ; 274.62
1084 ; 244.26
1088 ; 209.88
1092 ; 190.52
1096 ; 205.29
1100 ; 188.59
1104 ; 169.62
1108 ; 156.66
1112 ; 119.71
1116 ; 180.39
1120 ; 195.81
1124 ; 193.89
1128 ; 174.85
1132 ; 156.62
1136 ; 161.64
1140 ; 148.36
1144 ; 147.80
1148 ; 112.16
1152 ; 151.42
1156 ; 142.78
1160 ; 143.07
1164 ; 137.10
1168 ; 140.84
1172 ; 143.29
1176 ; 140.84
1180 ; 68.38
1184 ; 114.91
1188 ; 134.46
1192 ; 163.82
1196 ; 131.19
1200 ; 105.80
1204 ; 129.73
1208 ; 116.26
1212 ; 92.86
1216 ; 123.54
1220 ; 131.58
1224 ; 127.66
1228 ; 97.09
1232 ; 122.17
1236 ; 100.02
1240 ; 145.17
1244 ; 120.65
1248 ; 116.61
1252 ; 119.58
1256 ; 156.91
1260 ; 125.52
1264 ; 113.23
1268 ; 133.16
1272 ; 110.90
1276 ; 147.83
1280 ; 143.24
1284 ; 158.85
1288 ; 196.87
1292 ; 266.74
1296 ; 203.57
1300 ; 213.22
1304 ; 149.22
1308 ; 194.43
1312 ; 177.60
1316 ; 171.31
1320 ; 176.24
1324 ; 210.09
1328 ; 193.64
1332 ; 177.00
1336 ; 160.07
1340 ; 216.51
1344 ; 206.06
1348 ; 192.50
1352 ; 217.81
1356 ; 272.09
1360 ; 243.06
1364 ; 225.80
1368 ; 210.19
1372 ; 193.06
1376 ; 220.81
1380 ; 191.05
1384 ; 206.75
1388 ; 211.71
1392 ; 233.99
1396 ; 186.90
1400 ; 139.73
1404 ; 185.36
1408 ; 238.59
1412 ; 225.58
1416 ; 286.38
1420 ; 330.19
1424 ; 382.03
1428 ; 382.73
1432 ; 453.01
1436 ; 471.57
1440 ; 455.90
1444 ; 309.58
1448 ; 298.38
1452 ; 276.48
1456 ; 271.39
1460 ; 212.95
1464 ; 200.52
1468 ; 206.02
1472 ; 227.84
1476 ; 155.07
1480 ; 173.42
1484 ; 184.69
