Raman Shift ; Dark Subtracted
176 ; 906.22
180 ; 835.67
184 ; 834.22
188 ; 832.75
192 ; 820.98
196 ; 843.97
200 ; 858.90
204 ; 859.42
208 ; 827.76
212 ; 851.27
216 ; 863.95
220 ; 851.46
224 ; 816.58
228 ; 770.88
232 ; 705.51
236 ; 621.72
240 ; 568.92
244 ; 495.99
248 ; 471.56
252 ; 423.21
256 ; 397.64
260 ; 375.44
264 ; 374.67
268 ; 375.88
272 ; 342.02
276 ; 329.49
280 ; 348.47
284 ; 353.06
288 ; 337.68
292 ; 333.45
296 ; 369.10
300 ; 345.20
304 ; 351.52
308 ; 365.12
312 ; 387.30
316 ; 372.69
320 ; 369.52
324 ; 365.38
328 ; 362.72
332 ; 383.13
336 ; 373.88
340 ; 381.53
344 ; 386.20
348 ; 417.81
352 ; 408.13
356 ; 414.69
360 ; 409.31
364 ; 381.83
368 ; 384.55
372 ; 340.07
376 ; 349.10
380 ; 329.70
384 ; 312.13
388 ; 304.21
392 ; 303.24
396 ; 297.49
400 ; 302.53
404 ; 287.93
408 ; 265.57
412 ; 293.70
416 ; 296.65
420 ; 283.75
424 ; 290.96
428 ; 268.36
432 ; 260.61
436 ; 273.92
440 ; 255.18
444 ; 261.30
448 ; 258.53
452 ; 250.19
456 ; 261.57
460 ; 259.28
464 ; 247.90
468 ; 259.39
472 ; 233.59
476 ; 240.82
480 ; 256.49
484 ; 252.09
488 ; 244.42
492 ; 207.07
496 ; 232.70
500 ; 222.21
504 ; 230.50
508 ; 227.12
512 ; 223.80
516 ; 210.85
520 ; 246.01
524 ; 238.04
528 ; 230.57
532 ; 242.70
536 ; 230.56
540 ; 211.37
544 ; 208.55
548 ; 226.76
552 ; 216.08
556 ; 211.99
560 ; 213.75
564 ; 217.65
568 ; 222.67
572 ; 206.31
576 ; 200.52
580 ; 197.04
584 ; 204.03
588 ; 216.27
592 ; 218.58
596 ; 210.19
600 ; 204.35
604 ; 199.66
608 ; 202.54
612 ; 209.59
616 ; 197.66
620 ; 191.01
624 ; 191.87
628 ; 207.91
632 ; 204.16
636 ; 217.38
640 ; 200.87
644 ; 216.44
648 ; 219.68
652 ; 236.66
656 ; 218.91
660 ; 230.80
664 ; 222.24
668 ; 212.82
672 ; 242.67
676 ; 222.33
680 ; 232.26
684 ; 235.72
688 ; 253.73
692 ; 246.49
696 ; 243.72
700 ; 236.20
704 ; 260.69
708 ; 296.97
712 ; 332.70
716 ; 369.75
720 ; 437.24
724 ; 477.14
728 ; 484.20
732 ; 499.07
736 ; 438.34
740 ; 374.44
744 ; 297.97
748 ; 230.50
752 ; 205.07
756 ; 187.34
760 ; 199.33
764 ; 173.10
768 ; 160.02
772 ; 174.22
776 ; 188.57
780 ; 176.98
784 ; 169.91
788 ; 181.90
792 ; 208.15
796 ; 163.99
800 ; 169.54
804 ; 153.37
808 ; 185.97
812 ; 166.88
816 ; 159.35
820 ; 163.53
824 ; 169.42
828 ; 162.94
832 ; 169.96
836 ; 162.58
840 ; 158.80
844 ; 170.12
848 ; 181.46
852 ; 176.69
856 ; 184.74
860 ; 153.49
864 ; 154.96
868 ; 162.86
872 ; 193.90
876 ; 184.97
880 ; 161.55
884 ; 148.26
888 ; 166.65
892 ; 162.21
896 ; 181.08
900 ; 163.87
904 ; 180.06
908 ; 178.62
912 ; 171.77
916 ; 171.15
920 ; 183.37
924 ; 165.58
928 ; 162.35
932 ; 170.70
936 ; 184.51
940 ; 155.90
944 ; 171.24
948 ; 183.94
952 ; 191.22
956 ; 179.26
960 ; 181.22
964 ; 190.96
968 ; 175.49
972 ; 172.46
976 ; 170.35
980 ; 189.06
984 ; 203.31
988 ; 211.32
992 ; 187.11
996 ; 208.18
1000 ; 211.31
1004 ; 210.97
1008 ; 198.73
1012 ; 195.72
1016 ; 241.48
1020 ; 252.05
1024 ; 284.96
1028 ; 273.26
1032 ; 325.99
