Raman Shift ; Dark Subtracted
176 ; 451.00
180 ; 445.87
184 ; 436.41
188 ; 446.18
192 ; 450.97
196 ; 445.72
200 ; 472.60
204 ; 454.77
208 ; 492.66
212 ; 459.79
216 ; 479.26
220 ; 457.62
224 ; 438.56
228 ; 435.67
232 ; 404.54
236 ; 348.39
240 ; 313.30
244 ; 266.07
248 ; 267.93
252 ; 254.60
256 ; 230.90
260 ; 203.10
264 ; 199.61
268 ; 202.83
272 ; 199.82
276 ; 218.72
280 ; 203.05
284 ; 211.59
288 ; 213.94
292 ; 211.25
296 ; 212.77
300 ; 207.11
304 ; 218.04
308 ; 222.17
312 ; 225.54
316 ; 225.01
320 ; 230.84
324 ; 241.19
328 ; 228.34
332 ; 208.53
336 ; 210.35
340 ; 227.04
344 ; 241.75
348 ; 245.43
352 ; 259.94
356 ; 254.64
360 ; 249.18
364 ; 255.82
368 ; 230.82
372 ; 217.58
376 ; 211.41
380 ; 192.89
384 ; 206.15
388 ; 204.17
392 ; 193.04
396 ; 174.63
400 ; 183.45
404 ; 173.36
408 ; 192.30
412 ; 199.32
416 ; 190.53
420 ; 184.04
424 ; 178.02
428 ; 165.93
432 ; 167.28
436 ; 164.04
440 ; 156.41
444 ; 161.14
448 ; 151.13
452 ; 157.43
456 ; 173.73
460 ; 159.33
464 ; 152.86
468 ; 147.70
472 ; 149.14
476 ; 171.75
480 ; 176.47
484 ; 145.51
488 ; 144.21
492 ; 168.70
496 ; 165.21
500 ; 169.29
504 ; 157.03
508 ; 129.75
512 ; 140.48
516 ; 151.58
520 ; 154.86
524 ; 131.48
528 ; 138.32
532 ; 137.08
536 ; 144.32
540 ; 170.13
544 ; 150.61
548 ; 144.10
552 ; 143.77
556 ; 140.40
560 ; 152.53
564 ; 156.46
568 ; 132.08
572 ; 132.87
576 ; 125.80
580 ; 132.48
584 ; 134.43
588 ; 138.80
592 ; 131.29
596 ; 128.60
600 ; 126.59
604 ; 135.28
608 ; 135.16
612 ; 123.10
616 ; 131.56
620 ; 135.57
624 ; 138.20
628 ; 143.33
632 ; 134.54
636 ; 128.61
640 ; 110.31
644 ; 140.74
